"Term","Campus","CRN","Course","Section","Cr Hrs","Course Title","Course Additional Information","Instructional Method","Instructor","Room","Session","Days","Time","Actual Enrolled","Max Enrolled","CCE Reserved","FYS Reserved","Un- reserved Available","Cross List Enrolled","Syllabus_Link"
202310,Guilford,10897,ART 231,001,4,Photography Fundamentals,No prerequisite. Course fee $75. On campus course.,On-Campus Course,"Beaton, Jill",HCOX B01,Twelve Week Course,MW,2:15pm - 5:15pm,9,12,,2/1,3,10,
202310,Guilford,10731,ART 232,01,4,Welding for Sculpture,No prerequisite. Course fee: $65. On campus course.,On-Campus Course,"Dixon, Mark",HCOX 120,3 Week Session,MTWRF,2:00pm - 5:00pm,11,12,,2/1,1,,
202310,Guilford,11056,ART 233,001,4,Wood Shop for Sculpture,Course fee $75. On campus course..,On-Campus Course,"Dixon, Mark",HCOX 120,Twelve Week Course,TR,11:45am - 2:45pm,13,12,0/0,0/0,0,,
202310,Guilford,10896,ART 242,001,4,Printmaking: Screenprinting,No Prerequisite. Course fee: $65. On campus course.,On-Campus Course,"Collier, Kaitlyn",HCOX 201,Twelve Week Course,MW,10:00am - 12:45pm,12,10,,2/1,0,,
202310,Guilford,11395,ART 245,001,4,Digital Darkroom,No prerequisite: Course fee $65. On campus course.,On-Campus Course,"Beaton, Jill",BAUM L020,Twelve Week Course,TR,8:30am - 11:30am,12,14,,1/1,2,,
202310,Guilford,10353,ART 255,001,4,Ceramics:Wheel Throwing,No prerequisite. Course fee: $80.  On campus course.,On-Campus Course,"Tefft, Charles",HCOX 130,Twelve Week Course,MW,10:00am - 12:45pm,13,12,,2/1,0,,
202310,Guilford,10898,ART 275,001,4,Art History: Modern Art,No prerequisite. On campus course.,On-Campus Course,"Vaughan, Tamara",DUKE 305,Twelve Week Course,TR,6:00pm - 8:00pm,9,25,0/0,0/0,16,,
202310,Guilford,11394,ART 308,001,4,Photo: The Singing Print,Prerequisite: ART 231 or any photo course. Course fee: $75. On campus course.,On-Campus Course,"Beaton, Jill",HCOX B01,Twelve Week Course,MW,2:15pm - 5:15pm,1,4,0/0,0/0,3,10,
202310,Guilford,11396,ART 322,001,4,Printmaking: Color Monotype,Course fee: $65. On campuscourse.,On-Campus Course,"Collier, Kaitlyn",HCOX 201,3 Week Session,MTWRF,2:00pm - 5:00pm,13,12,0/0,0/0,0,,
202310,Guilford,10900,ART 323,001,4,Printmaking: Etching,Recommended prerequisite: 200 level drawing or printmaking course.Course fee:  $75. On campus course.,On-Campus Course,"Collier, Kaitlyn",HCOX 201,Twelve Week Course,TR,9:00am - 11:30am,9,10,0/0,0/0,1,11,
202310,Guilford,11397,ART 336,001,4,Ceramic Sculpture,"Prerequisites ART 255, ART 256, or instructor permission. Course fee $75. On campus course.",On-Campus Course,"Tefft, Charles",HCOX 130,3 Week Session,MTWRF,9:00am - 12:00pm,12,12,0/0,0/0,0,,
202310,Guilford,10360,ART 351,001,4,Ceramics: Functional Pottery,Prerequiste: ART 255 or ART 256 or instructor permission. Course fee: $75.  On campus course.,On-Campus Course,"Tefft, Charles",HCOX 130,Twelve Week Course,MW,2:15pm - 5:00pm,9,12,0/0,0/0,3,,
202310,Guilford,10362,ART 422,001,4,Advanced Print Projects,Course fee: $75. On campus course.  Prerequisite: Instructor permission or a 300 level print course.,On-Campus Course,"Collier, Kaitlyn",HCOX 201,Twelve Week Course,TR,9:00am - 11:30am,2,4,0/0,0/0,2,11,
202310,Guilford,11398,ART 477,001,4,New York Art Seminar,Course fee: TBS. Enrollment by instructor permission only.,On-Campus Course,"Thomas, William",HCOX 103,3 Week Session,MTWRF,9:00am - 12:00pm,9,0,0/0,0/0,0,,
202310,Guilford,11372,BIOL 113,001,4,Intro Molecular & Cell Biology,Corequisite: Associated lab. Online asynchronous.,Online Asynchronous,"Hildreth, David", ,Twelve Week Course,TBA,TBA,31,30,,10/1,0,,
202310,Guilford,11373,BIOL 113,002,0,Lab,,Online Asynchronous,"Hildreth, David", ,Twelve Week Course,TBA,TBA,31,30,,10/1,0,,
202310,Guilford,10364,BIOL 201,001,4,Intro Biol: Form and Function,Corequisite: Associated lab. Synchronous hybrid course with the bulk of lab time outdoors,Hybrid,"Mayes, Kimberly",FRNK L07,3 Week Session,MTWRF,9:00am - 12:00pm,17,20,0/0,0/0,3,,
202310,Guilford,10365,BIOL 201,002,0,Lab,Synchronous hybrid course with the bulk of lab time outdoors,Hybrid,"Mayes, Kimberly",FRNK L07,3 Week Session,MTWRF,2:00pm - 5:00pm,17,20,0/0,0/0,3,,
202310,Guilford,11343,BIOL 202,001,4,Intro Biol: Ecol and Evolution,Corequisite: Associated lab. On campus course.,On-Campus Course,"Stracey Richard, Christine",FRNK L07,Twelve Week Course,MW,10:00am - 12:00pm,21,20,,9/1,0,,
202310,Guilford,11344,BIOL 202,002,0,Lab,On Campus course.,On-Campus Course,"Stracey Richard, Christine",FRNK L07,Twelve Week Course,R,11:45am - 2:45pm,21,20,,9/1,0,,
202310,Guilford,10469,BIOL 203,001,4,Intro Biol:Molecules and Cells,Corequisite: Associated lab. Hybrid.  The lecture section will be mostly online synchronous with occasional in-person meetings.,Hybrid,"Iloghalu, Uchenna",FRNK 109,Twelve Week Course,TR,8:30am - 10:30am,18,20,,8/1,2,,
202310,Guilford,10470,BIOL 203,002,0,Lab,The lab will be in person.,On-Campus Course,"Iloghalu, Uchenna",FRNK 110,Twelve Week Course,W,8:15am - 11:15am,18,20,,8/1,2,,
202310,Guilford,11414,BIOL 250,001,4,Survey in Forensics,Prerequisite: BIOL 245. Corequisite: Associated Lab. On campus course.,On-Campus Course,"Denning, Rebekah",FRNK 121,Twelve Week Course,MW,10:00am - 12:45pm,12,16,0/0,0/0,4,,
202310,Guilford,10444,BIOL 292,001,4,Sci Inq: Intro Rsrch Comm Hlth,"Prerequisite: Biol 111, 101 or 203. Hybrid. The course will mostly meet in person, alternating between the Guilford College and NCAT University campuses. Students will also participate in 10-15 hours of community service.",Hybrid,"Malotky, Michele",FRNK 109,Twelve Week Course,WF,2:30pm - 5:30pm,8,18,0/0,0/0,10,10,
202310,Guilford,11350,BIOL 336,001,4,Field Ornithology,Corequisite: Associated lab. Prerequisite: Biol 201 and 202 or instructor permission. On Campus course.,On-Campus Course,"Stracey Richard, Christine",FRNK 129,3 Week Session,MTWRF,9:00am - 12:00pm,11,12,0/0,0/0,1,,
202310,Guilford,11351,BIOL 336,002,0,Lab,On Campus course.,On-Campus Course,"Stracey Richard, Christine",FRNK 129,3 Week Session,MTWRF,2:00pm - 5:00pm,10,12,0/0,0/0,2,,
202310,Guilford,10366,BIOL 342,001,4,Human Anatomy & Physiology II,Corequisite: Associated lab. Prerequiste: BIOL 203 and 341. Face to face course.,On-Campus Course,"East, David",FRNK L26,Twelve Week Course,MWF,10:00am - 11:15am,10,18,0/0,0/0,8,,
202310,Guilford,10367,BIOL 342,002,0,Lab,Face to face course.,On-Campus Course,"East, David",FRNK L26,Twelve Week Course,W,2:30pm - 5:30pm,10,18,0/0,0/0,8,,
202310,Guilford,10368,BIOL 342,003,4,Human Anatomy & Physiology II,Hybrid course,Hybrid,"East, David",FRNK L26,Twelve Week Course,MWF,11:30am - 12:45pm,14,18,0/0,0/0,4,,
202310,Guilford,11362,BIOL 342,004,0,Lab,,On-Campus Course,"East, David",FRNK L26,Twelve Week Course,M,2:30pm - 5:30pm,14,18,0/0,0/0,4,,
202310,Guilford,11354,BIOL 343,001,4,Sensory Systems,Corequisite: Associated lab.  Prerequisite: two Biology courses or 1 BIOL and one PSY Course. On campus course.,On-Campus Course,"Malotky, Michele",FRNK 109,3 Week Session,MTWRF,9:00am - 12:00pm,10,12,0/0,0/0,2,11,
202310,Guilford,11355,BIOL 343,002,0,Lab,On campus course.,On-Campus Course,"Malotky, Michele",FRNK 109,3 Week Session,MTWRF,2:00pm - 5:00pm,10,12,0/0,0/0,2,11,
202310,Guilford,11347,BIOL 350,003,4,Genetics,Prerequisite: Biol 203. Corequisite: Associated lab. On campus course.,On-Campus Course,"Iloghalu, Uchenna",FRNK 109,Twelve Week Course,TR,1:00pm - 3:00pm,9,12,0/0,0/0,3,,
202310,Guilford,11348,BIOL 350,004,0,Lab,,On-Campus Course,"Iloghalu, Uchenna",FRNK 110,Twelve Week Course,W,2:30pm - 5:30pm,9,12,0/0,0/0,3,,
202310,Guilford,11349,BIOL 350,005,4,Bloodstain Pattern & Analysis,Prerequisite: BIOL 245.  Online Asynchronous.,Online Asynchronous,"Brendley, Bryan", ,Twelve Week Course,TBA,TBA,10,12,0/0,0/0,2,,
202310,Guilford,11352,BIOL 350,006,4,Cardiology,Prerequisite: BIOL 342. Corequisite: Associated lab. On campus course.,On-Campus Course,"East, David",FRNK L26,3 Week Session,MTWRF,9:00am - 12:00pm,7,16,0/0,0/0,9,,
202310,Guilford,11353,BIOL 350,007,0,Lab,On campus course.,On-Campus Course,"East, David",FRNK L26,3 Week Session,MTWRF,2:00pm - 5:00pm,7,16,0/0,0/0,9,,
202310,Guilford,10600,BIOL 434,001,4,Biochemistry,Corequisite: Associated lab. Online Synchronous.,Online Synchronous,"Pinnix, Zandra",FRNK 320,Twelve Week Course,TR,8:30am - 10:30am,5,16,0/0,0/0,11,10,
202310,Guilford,10601,BIOL 434,002,0,Lab,Online Synchronous.,Online Synchronous,"Pinnix, Zandra",FRNK 110,Twelve Week Course,M,2:30pm - 5:20pm,5,16,0/0,0/0,11,10,
202310,Guilford,10053,BUS 120,003,4,Introduction to Business,"Hybrid if safety permits, otherwise synchronous online.",Hybrid,"Shorter, Teresa",KING 205,Twelve Week Course,MWF,10:00am - 11:15am,20,20,,9/1,0,,
202310,Guilford,10052,BUS 215,001,4,Business Law & Legal Environmt,"In-person if safety permits, otherwise synchronous online.",On-Campus Course,"Ledford, Jennifer",KING 202,Twelve Week Course,TR,1:00pm - 3:00pm,25,25,,4/1,0,,
202310,Guilford,10050,BUS 243,001,4,Management Information Systems,Online synchronous,Online Synchronous,"Shorter, Teresa", ,Twelve Week Course,MW,2:45pm - 4:45pm,19,24,0/0,0/0,5,24,
202310,Guilford,10045,BUS 246,001,4,International Business,"Hybrid if safety permits, otherwise synchronous online.",Hybrid,"Cole, Dennis",KING 205,3 Week Session,MTWRF,9:00am - 12:00pm,25,25,0/0,0/0,0,,
202310,Guilford,10048,BUS 249,001,4,Principles of Management,"Hybrid if safety permits, otherwise synchronous online.",Hybrid,"Dutch, Michael",KING 123,Twelve Week Course,MW,2:45pm - 4:45pm,25,25,,9/1,0,,
202310,Guilford,10054,BUS 324,001,4,Marketing Management,"Hybrid if safety permits,  otherwise synchronous online..",Hybrid,"Cole, Dennis",KING 201,Twelve Week Course,TR,10:45am - 12:45pm,19,18,0/0,0/0,0,,
202310,Guilford,10042,BUS 332,001,4,Financial Management,"Prerequiste: ACCT 201; MATH 112; BUS 243, (ECON 221 or ECON  222) and to pass the business math refresher/ test. Hybrid if safety permits, otherwise synchronous online.",Hybrid,"Samsell, Darryl",BAUM L024,Twelve Week Course,MW,6:00pm - 8:00pm,25,25,0/0,0/0,0,,
202310,Guilford,11332,BUS 349,001,4,Leadership across Cultures,"Hybrid if safety permits, otherwise synchronous online.",Hybrid,"Guo, Xuezhi",DUKE 203,Twelve Week Course,TR,8:30am - 9:45am,20,20,0/0,0/0,0,23,
202310,Guilford,11329,BUS 381,001,4,Entrepreneurship,,On-Campus Course,"Raper, Ashley",KING 123,3 Week Session,MTWRF,9:00am - 12:00pm,20,20,0/0,0/0,0,,
202310,Guilford,10908,BUS 402,001,4,Business Ethics,"In-person if safety permits, otherwise synchronous online. To count as IDS credit, students must have a minimum 66 semester hours earned prior to course enrollment.",On-Campus Course,"Cole, Dennis",KING 205,Twelve Week Course,TR,1:00pm - 3:00pm,16,18,0/0,0/0,2,18,
202310,Guilford,10043,BUS 449,001,4,Policy Formulation & Strategy,"Prerequistes: BUS 215, BUS 246, BUS 249, BUS 324, BUS 332 and BUS 347. Hybrid if safety permits, otherwise synchronous online.",Hybrid,"Samsell, Darryl",BAUM 201,Twelve Week Course,MW,8:15pm - 10:15pm,14,25,0/0,0/0,11,,
202310,Guilford,10180,CHEM 112,001,4,Chemical Principles II, Prerequisite: CHEM 111 with a grade of C- or better. Corequisite: Associated lab. In person.,On-Campus Course,"Glenn, Anne",FRNK 320,Twelve Week Course,MWF,8:30am - 9:45am,32,32,0/0,0/0,0,,
202310,Guilford,10182,CHEM 112,003,4,Chemical Principles II,Prerequisite: CHEM 111 with a grade of C- or better. Corequisite: Associated lab. In-person.,On-Campus Course,"Millican, David",FRNK 320,Twelve Week Course,MWF,11:30am - 12:45pm,22,32,,1/1,10,,
202310,Guilford,10184,CHEM 112,005,0,Lab,In-person course.,On-Campus Course,"Millican, David",FRNK 317,Twelve Week Course,W,2:30pm - 5:30pm,16,20,0/0,0/0,4,,
202310,Guilford,10185,CHEM 112,006,0,Lab,In-person,On-Campus Course,"Glenn, Anne",FRNK 317,Twelve Week Course,R,8:30am - 11:30am,23,24,0/0,0/0,20,,
202310,Guilford,10186,CHEM 112,007,0,Lab,In-person,On-Campus Course,"Millican, David",FRNK 317,Twelve Week Course,F,2:30pm - 5:30pm,15,23,,0/1,7,,
202310,Guilford,10187,CHEM 150,001,1,Undergrad. Research Experience,Instructors' permission. In-person.,On-Campus Course,"Glenn, Anne   Whitnell, Robert",FRNK 303,Twelve Week Course,W,2:30pm - 5:30pm,11,0,0/0,0/0,0,,
202310,Guilford,10191,CHEM 239,001,1,Integrated Research Lab I,Course taught on campus.,On-Campus Course,"Glenn, Anne   Whitnell, Robert",FRNK 320,Twelve Week Course,W,2:30pm - 5:30pm,2,16,0/0,0/0,14,,
202310,Guilford,11275,CHEM 242,001,4,Intro to Inorganic Chemistry,Prerequisite: CHEM 231. In person course.,On-Campus Course,"Whitnell, Robert",FRNK 320,Twelve Week Course,MWF,10:00am - 11:15am,8,16,0/0,0/0,8,,
202310,Guilford,11276,CHEM 242,002,0,Lab,,,"Whitnell, Robert",FRNK 306,Twelve Week Course,F,2:30pm - 5:30pm,8,16,0/0,0/0,8,,
202310,Guilford,10196,CHEM 339,001,1,Integrated Research Lab II,Prerequisite: CHEM 239 with C- or better grade. Course taught on campus.,On-Campus Course,"Glenn, Anne   Whitnell, Robert",FRNK 320,Twelve Week Course,W,2:30pm - 5:30pm,6,16,0/0,0/0,10,,
202310,Guilford,11337,CHEM 341,001,4,Instrumental Analysis,Corequisite: Associated Lab. On Campus course.,On-Campus Course,"Millican, David",FRNK 329,Twelve Week Course,TR,8:30am - 10:30am,7,15,0/0,0/0,8,,
202310,Guilford,11338,CHEM 341,002,0,Lab,On Campus course.,On-Campus Course,"Millican, David",FRNK 306,Twelve Week Course,M,2:30pm - 5:30pm,7,15,0/0,0/0,8,,
202310,Guilford,10197,CHEM 400,001,2,Chemistry Seminar,Prerequiste: historical perspectives and any three chemistry courses that count for the chemistry major or minor. In-person.,On-Campus Course,"Glenn, Anne   Whitnell, Robert",FRNK 320,Twelve Week Course,T,4:30pm - 5:45pm,6,16,0/0,0/0,10,,
202310,Guilford,10602,CHEM 434,001,4,Biochemistry,Corequisite: Associated lab. Online Synchronous.,Online Synchronous,"Pinnix, Zandra",FRNK 110,Twelve Week Course,TR,8:30am - 10:30am,5,16,0/0,0/0,11,10,
202310,Guilford,10603,CHEM 434,002,0,Lab,Online Synchronous.,Online Synchronous,"Pinnix, Zandra",FRNK 110,Twelve Week Course,M,2:30pm - 5:20pm,5,16,0/0,0/0,11,10,
202310,Guilford,10198,CHEM 439,001,1,Integrated Research Lab III,Prerequisite: CHEM 339 with C- or better grade. Course taught on campus.,On-Campus Course,"Glenn, Anne   Whitnell, Robert",FRNK 303,Twelve Week Course,W,2:30pm - 5:30pm,0,16,0/0,0/0,16,,
202310,Guilford,10072,CTIS 210,001,4,Intro to Computer Programming,In-person classes as safe circumstances permit,On-Campus Course,"Whitnell, Robert",BAUM 201,Twelve Week Course,TR,8:30am - 10:30am,27,20,,6/1,0,,
202310,Guilford,10073,CTIS 221,001,4,Fundamentals of Cyber Security,In-person classes as safe circumstances permit.,On-Campus Course,"Alrajhi, Abdulrahman",BAUM L024,Twelve Week Course,MWF,11:30am - 12:45pm,20,24,0/0,0/0,4,24,
202310,Guilford,10074,CTIS 243,001,4,Management Information Systems,Online synchronous,Online Synchronous,"Shorter, Teresa", ,Twelve Week Course,MW,2:45pm - 4:45pm,5,24,0/0,0/0,19,24,
202310,Guilford,11406,CTIS 274,001,4,Digital Graphic Design,,On-Campus Course,"Wampler, John",BAUM L020,3 Week Session,MTWRF,9:00am - 12:00pm,15,15,0/0,0/0,0,21,
202310,Guilford,10077,CTIS 310,001,4,Advanced Computer Programming,Prerequiste: CTIS 210. In-person classes as safe circumstances permit.,On-Campus Course,"Whitnell, Robert",BAUM 201,3 Week Session,MTWRF,9:00am - 12:00pm,24,20,0/0,0/0,0,,
202310,Guilford,11307,CTIS 342,001,4,Database Systems,Prerequisite: CTIS 210 and BUS 243 or CTIS 243. Hybrid course.,Hybrid,"Bou-Saba, Chafic",BAUM 201    ,Twelve Week Course,WF   M,11:30am - 12:45pm   11:30am - 12:45pm,14,20,0/0,0/0,6,,
202310,Guilford,10082,CTIS 371,001,4,Computer Forensics,Prerequiste: CTIS/JPS 221. In-person classes as safe circumstances permit.,On-Campus Course,"Magaña, Isaac",BAUM L024,Twelve Week Course,MWF,10:00am - 11:15am,9,24,0/0,0/0,15,,
202310,Guilford,10083,CTIS 440,001,4,CTIS Capstone,"Prerequiste: CTIS 321, CTIS 342 and one of the following: CTIS 310, CTIS 322, CTIS 345 or CTIS 334 or instructor permission. In-person classes as safe circumstances permit.",On-Campus Course,"Whitnell, Robert",BAUM 201,Twelve Week Course,TR,10:45am - 12:45pm,7,16,0/0,0/0,9,,
202310,Guilford,10467,CTIS 471,001,4,Adv Cyber and Network Security,In-person classes as safe circumstances permit.,On-Campus Course,"Magaña, Isaac",BAUM 201,Twelve Week Course,TR,1:00pm - 3:00pm,15,16,0/0,0/0,1,,
202310,Guilford,10031,ECON 221,001,4,Macro:US in World Econ,In-person as circumstances allow.,On-Campus Course,"Williams, Robert",DUKE 204,Twelve Week Course,MWF,10:00am - 11:15am,14,30,0/0,0/0,16,,
202310,Guilford,10033,ECON 222,001,4,Micro:Public Policy,This section will focus on the economics of sports In-person as circumstances allow.,On-Campus Course,"Williams, Robert",DUKE 213,Twelve Week Course,TR,1:00pm - 3:00pm,24,30,0/0,0/0,6,,
202310,Guilford,11272,ECON 222,002,4,Micro:Public Policy,In-person as circumstances allow.,On-Campus Course,"Shelkova, Natalya",DUKE 203,Twelve Week Course,TR,10:45am - 12:45pm,15,24,0/0,0/0,9,,
202310,Guilford,11412,ECON 222,003,4,Micro:Public Policy,On campus course as circumstances allow.,On-Campus Course,"Shelkova, Natalya",DUKE 204,3 Week Session,MTWRF,9:00am - 12:00pm,25,24,0/0,0/0,0,,
202310,Guilford,11413,ECON 432,001,4,International Economics,In person course as circumstances allow.,On-Campus Course,"Shelkova, Natalya",DUKE 211,Twelve Week Course,MW,10:00am - 12:00pm,13,25,0/0,0/0,12,,
202310,Guilford,10133,EDUC 202,001,4,Education Psy in Classrooms,"Prerequiste: PSY 224 or may be taken concurrently with PSY 224. Online asynchronous/synchronous select,  Zoom Meetings, TBD.",Online Asynchronous,"Hildreth, David", ,Twelve Week Course,TBA,TBA,26,30,0/0,0/0,4,,
202310,Guilford,10131,EDUC 203,001,4,Contemporary/Historical Issues,Prerequiste: historical perspectives. Course taught on campus,On-Campus Course,"Pennell, Anna",BAUM 205,3 Week Session,MTWRF,9:00am - 12:00pm,24,25,0/0,0/0,1,,
202310,Guilford,10913,EDUC 204,001,4,Math Elem. School Teachers,In person or hybrid/synchronous.,Hybrid,"Hoyme, Kelly",BAUM 201,Twelve Week Course,M,4:00pm - 6:50pm,7,20,0/0,0/0,13,,
202310,Guilford,10607,EDUC 300,001,4,Tch. Learners w/ Special Needs,Students must have transportation and pass the County Schools' Volunteer registration. Hybrid.,Hybrid,"Hildreth, David",BAUM 202,3 Week Session,MTWRF,9:00am - 12:00pm,4,12,0/0,0/0,8,,
202310,Guilford,10134,EDUC 307,001,4,Literacies Across Curriculum,"Corequisites: EDUC 308, 309, and clinical internship. Hybrid course.",Hybrid,"Ebbs, Denise",DUKE 103,Twelve Week Course,TR,4:30pm - 5:45pm,8,15,0/0,0/0,7,,
202310,Guilford,10136,EDUC 308,001,4,Internship in Leadership,"Corequisites: EDUC 307, 309, and clinical internship. Meeting location is Guilford Elementary School.",On-Campus Course,"Crowe, Tracey", ,Twelve Week Course,TR,7:15am - 2:30pm,8,15,0/0,0/0,7,,
202310,Guilford,10135,EDUC 309,001,4,Planning for Teaching/Learning,"Corequisites: EDUC 307, 308, and clinical internship. This course will count for the CQ Explore and RS3 requirements for the 2022 - 2023 academic year only. In-person course.",On-Campus Course,"Crowe, Tracey",BAUM 201,Twelve Week Course,M,9:00am - 2:00pm,8,15,0/0,0/0,7,,
202310,Guilford,10137,EDUC 312,001,4,Sem-Prcs Secondary & K-12 Tch,Corequisite: EDUC 313 or instructor permission. Hybrid course.,Hybrid,"Hildreth, David",BAUM 210C,Twelve Week Course,M,8:15am - 11:15am,2,15,0/0,0/0,13,,
202310,Guilford,10138,EDUC 313,001,4,Processes Second Educ-Theory,Transportation required. Prerequiste: Admission to the program. 40 hours of fieldwork in a clinical internship required. Course taught on campus.,On-Campus Course,"Hildreth, David", ,Twelve Week Course,R,4:30pm - 6:45pm,2,15,0/0,0/0,13,,
202310,Guilford,11416,EDUC 350,001,4,Read Comprehnsn Child Adol Lit,"Prerequisite: Completion of HP.  Open to students with Junior status, ES majors, or Instructor Permission. A background check is also required.",On-Campus Course,"Crowe, Tracey",BAUM 203,3 Week Session,MTWRF,9:00am - 12:00pm,5,20,0/0,0/0,15,,
202310,Guilford,10413,ENGL 101,001,4,Writing Seminar,Minimum grade to move on to ENGL 102: C- In-person course.,On-Campus Course,"Spellman, Rod",DUKE 305,Twelve Week Course,MWF,10:00am - 11:15am,18,18,0/0,0/0,0,,
202310,Guilford,10414,ENGL 101,002,4,Writing Seminar,Minimum grade to move on to ENGL 102: C- In-person course.,On-Campus Course,"Needham, Stephanie",BAUM 202,Twelve Week Course,MWF,11:30am - 12:45pm,17,18,0/0,0/0,1,,
202310,Guilford,11494,ENGL 101,003,4,Writing Seminar,Minimum grade to move on to Engl 102: C-. On campus course.,On-Campus Course,"Needham, Stephanie",DUKE 303,Twelve Week Course,MWF,2:30pm - 3:45pm,10,18,0/0,0/0,8,,
202310,Guilford,10417,ENGL 102,001,4,College Reading and Writing,In-person course,On-Campus Course,"Porter, Christopher",DUKE 213,Twelve Week Course,MWF,8:30am - 9:45am,19,18,0/0,0/0,0,,
202310,Guilford,10418,ENGL 102,002,4,College Reading and Writing,In-person course,On-Campus Course,"Pittard, Michael",KING 222,Twelve Week Course,MWF,8:30am - 9:45am,18,18,0/0,0/0,0,,
202310,Guilford,10419,ENGL 102,003,4,College Reading and Writing,In-person course,On-Campus Course,"Cooke, Jason",KING 201,Twelve Week Course,MWF,10:00am - 11:15am,19,18,0/0,0/0,0,,
202310,Guilford,10420,ENGL 102,004,4,College Reading and Writing,In-person course,On-Campus Course,"Hojem, Benjamin",BAUM 202,Twelve Week Course,MWF,10:00am - 11:15am,17,18,0/0,0/0,1,,
202310,Guilford,10421,ENGL 102,005,4,College Reading and Writing,In-person course,On-Campus Course,"Pittard, Michael",KING 222,Twelve Week Course,MWF,10:00am - 11:15am,18,18,0/0,0/0,0,,
202310,Guilford,10422,ENGL 102,006,4,College Reading and Writing,In-person course,On-Campus Course,"Budhecha, Parag",KING 201,Twelve Week Course,MWF,11:30am - 12:45pm,18,18,0/0,0/0,0,,
202310,Guilford,10423,ENGL 102,007,4,College Reading and Writing,On Campus course.,On-Campus Course,"Hojem, Benjamin",DUKE 204,Twelve Week Course,MWF,11:30am - 12:45pm,17,18,0/0,0/0,1,,
202310,Guilford,10570,ENGL 102,008,4,College Reading and Writing,In-person course,On-Campus Course,"Cooke, Jason",DUKE 103,Twelve Week Course,MWF,11:30am - 12:45pm,18,18,0/0,0/0,0,,
202310,Guilford,10651,ENGL 102,009,4,College Reading and Writing,In-person course,On-Campus Course,"Hojem, Benjamin",KING 203,Twelve Week Course,MWF,2:30pm - 3:45pm,17,18,0/0,0/0,1,,
