"Term","Campus","CRN","Course","Section","Cr Hrs","Course Title","Course Additional Information","Instructional Method","Instructor","Room","Session","Days","Time","Actual Enrolled","Max Enrolled","CCE Reserved","FYS Reserved","Un- reserved Available","Cross List Enrolled","Syllabus_Link"
201810,Guilford,10032,ART 481,001,4,Senior Thesis II,"Prerequisites: advanced standing, a 3.25 average in art courses and permission of department chairperson.",,"Nydorf, Roy", ,Full Term Courses,MR,4:00pm - 5:50pm,2,10,0/0,0/0,8,,
201810,Guilford,11800,BIOL 111,003,4,Integrative Biol:Molecule/Cell,Corequisite: Associated lab.,,"Gooch, Randy",FRNK L26,Full Term Courses,MW,10:00am - 11:15am,24,24,0/0,0/0,0,,
201810,Guilford,11801,BIOL 111,004,0,Lab,,,"Gooch, Randy",FRNK L26,Full Term Courses,R,2:30pm - 5:20pm,24,24,0/0,0/0,0,,
201810,Guilford,11798,BIOL 111,005,4,Integrative Biol:Molecule/Cell,Corequisite: Associated lab.,,"Brendley, Bryan",FRNK 121,Full Term Courses,TF,11:30am - 12:45pm,25,24,0/0,0/0,0,,
201810,Guilford,11799,BIOL 111,006,0,Lab,,,"Brendley, Bryan",FRNK L26,Full Term Courses,T,2:30pm - 5:20pm,25,24,0/0,0/0,0,,
201810,Guilford,11802,BIOL 111,007,4,Integrative Biol:Molecule/Cell,Corequisite: Associated lab.,,"Gooch, Randy",FRNK L26,Full Term Courses,T,6:00pm - 8:00pm,26,24,0/0,0/0,0,,
201810,Guilford,11803,BIOL 111,008,0,Lab,,,"Gooch, Randy",FRNK L26,Full Term Courses,R,6:00pm - 8:00pm,26,24,0/0,0/0,0,,
201810,Guilford,11804,BIOL 112,001,4,"Intgrtve Biol:Orgnsm,Ecol,Evol",Corequisite: Associated lab.,,"White, Megan",FRNK L07,Full Term Courses,TR,1:00pm - 2:15pm,23,24,0/0,0/0,1,,
201810,Guilford,11805,BIOL 112,002,0,Lab,,,"White, Megan",FRNK L07,Full Term Courses,R,10:00am - 12:50pm,23,24,0/0,0/0,1,,
201810,Guilford,11806,BIOL 112,003,4,"Intgrtve Biol:Orgnsm,Ecol,Evol",Corequisite: Associated lab.,,"Stracey Richard, Christine",FRNK L07,Full Term Courses,M,6:00pm - 8:00pm,25,24,0/0,0/0,0,,
201810,Guilford,11807,BIOL 112,004,0,Lab,,,"Stracey Richard, Christine",FRNK L07,Full Term Courses,W,6:00pm - 8:00pm,25,24,0/0,0/0,0,,
201810,Guilford,10072,BIOL 245,001,4,Introduction Forensic Science,Labs alternate with class periods.  Recommended for non-science majors.,,"Keegan, Frank",FRNK 102,Full Term Courses,M,8:10pm - 10:10pm,20,20,0/0,0/0,0,,
201810,Guilford,12032,BIOL 246,001,4,Forensic Chemistry,Prerequisite: BIOL 245 or instructor permission. Labs alternate with class periods.,,"Keegan, Frank",FRNK 102,Full Term Courses,W,8:10pm - 10:10pm,18,24,0/0,0/0,6,22,
201810,Guilford,11823,BIOL 291,001,4,Intro Into Scientific Inquiry,"Corequisite: Associated lab.  Prerequisites: BIOL 111, BIOL 112 and Historical Perspectives.",,"Lee-Brown, Melanie",FRNK 110,Full Term Courses,TR,1:00pm - 2:15pm,16,18,0/0,0/0,2,,
201810,Guilford,11825,BIOL 291,002,0,Lab,,,"Lee-Brown, Melanie",FRNK 110,Full Term Courses,T,2:30pm - 5:20pm,16,18,0/0,0/0,2,,
201810,Guilford,11833,BIOL 336,001,4,Ornithology,Corequisite: Associated lab.  Prerequisite: BIOL 112.,,"Stracey Richard, Christine",FRNK 129,Full Term Courses,TF,1:00pm - 2:15pm,15,16,0/0,0/0,1,,
201810,Guilford,11837,BIOL 336,002,0,Lab,,,"Stracey Richard, Christine",FRNK 129,Full Term Courses,F,2:30pm - 5:20pm,15,16,0/0,0/0,1,,
201810,Guilford,11848,BIOL 342,001,4,Human Anatomy & Physiology II,Corequisite: Associated lab.  Prerequisite: BIOL 341.,,"East, David",FRNK 109,Full Term Courses,MW,11:30am - 12:45pm,26,20,0/0,0/0,0,,
201810,Guilford,11851,BIOL 342,002,0,Lab,,,"East, David",FRNK 109,Full Term Courses,R,2:30pm - 5:20pm,26,20,0/0,0/0,0,,
201810,Guilford,11860,BIOL 342,003,4,Human Anatomy & Physiology II,Corequisite: Associated lab. Prerequisite: BIOL 341.,,"East, David",FRNK 109,Full Term Courses,M,6:00pm - 8:00pm,26,24,0/0,0/0,0,,
201810,Guilford,11862,BIOL 342,004,0,Lab,,,"East, David",FRNK 109,Full Term Courses,W,6:00pm - 8:00pm,26,24,0/0,0/0,0,,
201810,Guilford,10087,BIOL 349,001,4,Forensic Anthropology,Lab on alternate Mondays.  Prerequisites: BIOL 245 and BIOL 341 or instructor permission.  Enrollment limited to forensic biology majors.,,"Brendley, Bryan",FRNK 121,Full Term Courses,M,8:10pm - 10:10pm,14,16,0/0,0/0,2,,
201810,Guilford,11864,BIOL 434,001,4,Biochemistry,Corequisite: Associated lab.  Prerequisites: BIOL 111 and CHEM 232.,,"Lee-Brown, Melanie   Whitnell, Robert",FRNK 110,Full Term Courses,MWR,10:00am - 11:15am,4,16,0/0,0/0,12,5,
201810,Guilford,11867,BIOL 434,002,0,Lab,,,"Lee-Brown, Melanie   Whitnell, Robert",FRNK 110,Full Term Courses,M,2:30pm - 5:20pm,4,16,0/0,0/0,12,5,
201810,Guilford,11604,BIOL 475,001,2,Research Seminar,Prerequisite:  Instructor permission or Research Experience required.,,"Lee-Brown, Melanie   Webster, Gail",FRNK 110,Full Term Courses,W,6:00pm - 8:00pm,5,16,0/0,0/0,11,6,
201810,Guilford,11985,BUS 110,001,2,Math and Algebra for Business,Hybrid course. Class will meet first half of semeter. Course fee: $79.,,"Samsell, Darryl",BAUM 201,First half of semester course,M,6:00pm - 8:00pm,14,25,0/0,0/0,11,,
201810,Guilford,10469,BUS 120,001,4,Introduction to Business,,,"Spangler, Richard",BAUM L024,Full Term Courses,TF,11:30am - 12:45pm,22,23,,12/12,1,,
201810,Guilford,10470,BUS 120,002,4,Introduction to Business,,,"Hill, Stephen",BAUM L024,Full Term Courses,MW,11:30am - 12:45pm,26,23,,12/12,0,,
201810,Guilford,12108,BUS 120,003,4,Introduction to Business,Fast Track II. Hybrid Course. Classes may meet less on campus than scheduled.,,"Hill, Stephen",BAUM L024,Second half of semester course,MW,6:00pm - 8:00pm,25,27,0/0,0/0,2,,
201810,Guilford,10477,BUS 215,001,4,Business Law & Legal Environmt,,,"Ledford, Jennifer",KING 123,Full Term Courses,MW,11:30am - 12:45pm,32,30,0/0,0/0,0,,
201810,Guilford,11368,BUS 215,002,4,Business Law & Legal Environmt,Hybrid course. Classes may meet less on campus than scheduled.,,"Ledford, Jennifer",KING 205,Full Term Courses,W,8:10pm - 10:10pm,25,27,0/0,0/0,2,,
201810,Guilford,11752,BUS 243,001,4,Management Information Systems,Prerequisite: An Introduction to Computers course or equivalent computer knowledge.,,"Raper, Michael",BAUM 201,Full Term Courses,MW,10:00am - 11:15am,15,24,0/0,0/0,9,22,
201810,Guilford,11736,BUS 243,002,4,Management Information Systems,Prerequisite: An Introduction to Computers course or equivalent computer knowledge.,,"Raper, Michael",BAUM 201,Full Term Courses,T,7:25pm - 10:10pm,16,25,0/0,0/0,9,23,
201810,Guilford,11986,BUS 246,001,4,International Business,,,"Spangler, Richard",BAUM 201,Full Term Courses,TF,1:00pm - 2:15pm,25,25,0/0,0/0,0,,
201810,Guilford,11747,BUS 246,002,4,International Business,Fast Track I.,,"Rashwan, Mamdouh",KING 222,First half of semester course,MW,6:00pm - 8:00pm,13,27,0/0,0/0,14,,
201810,Guilford,10488,BUS 249,001,4,Principles of Management,,,"Dutch, Michael",KING 205,Full Term Courses,MW,10:00am - 11:15am,24,25,0/0,0/0,1,,
201810,Guilford,10489,BUS 249,002,4,Principles of Management,Fast Track I. Hybrid course. Classes may meet less on campus than scheduled.,,"Dutch, Michael",KING 123,First half of semester course,MW,6:00pm - 8:00pm,10,27,0/0,0/0,17,,
201810,Guilford,10839,BUS 310,001,4,Professional Communications,Fast Track II.  Prerequisite: ENGL 102.,,"French, Timothy",KING 202,Second half of semester course,MW,6:00pm - 8:00pm,19,27,0/0,0/0,8,,
201810,Guilford,11399,BUS 321,001,4,Human Resource Law & Mgmt,Prerequisites: BUS 215 and BUS 249.,,"Morris, John",KING 201,Full Term Courses,W,8:10pm - 10:10pm,23,27,0/0,0/0,4,,
201810,Guilford,12109,BUS 324,001,4,Marketing Management,,,"Wang, Wenling",KING 205,Full Term Courses,TF,11:30am - 12:45pm,12,25,0/0,0/0,13,,
201810,Guilford,10502,BUS 324,002,4,Marketing Management,,,"Wang, Wenling",KING 205,Full Term Courses,M,8:10pm - 10:10pm,12,27,0/0,0/0,15,,
201810,Guilford,12138,BUS 325,001,4,Consumer Behavior,Fast Track I.,,"Wang, Wenling",KING 205,First half of semester course,MW,6:00pm - 8:00pm,7,25,0/0,0/0,18,,
201810,Guilford,10503,BUS 332,001,4,Financial Management,"Prerequisites:  ACCT 201; MATH 112, BUS 243, (ECON 221 or ECON 222) and to pass the business math refresher/test.",,"Samsell, Darryl",BAUM 201,Full Term Courses,W,8:10pm - 10:10pm,12,25,0/0,0/0,13,,
201810,Guilford,10498,BUS 333,001,4,Money and Capital Markets,Fast Track II.  Prerequisite: ECON 221.,,"Rashwan, Mamdouh",KING 205,Second half of semester course,MW,6:00pm - 8:00pm,19,25,0/0,0/0,6,26,
201810,Guilford,11749,BUS 347,001,4,Production & Operations Mgmt,"Fast Track II. Prerequisites: ACCT 201; MATH 112, BUS 243, (ECON 221 or ECON 222) and to pass the business math refresher/test.",,"Bobko, Peter",BAUM 201,Second half of semester course,MW,6:00pm - 8:00pm,14,24,0/0,0/0,10,,
201810,Guilford,11750,BUS 449,001,4,Policy Formulation & Strategy,"Prerequisites: BUS 215, BUS 243, BUS 246, BUS 249, BUS 324,  BUS 332, and BUS 347.",,"Samsell, Darryl",BAUM 201,Full Term Courses,MW,11:30am - 12:45pm,13,25,0/0,0/0,12,,
201810,Guilford,10509,BUS 449,002,4,Policy Formulation & Strategy,"Prerequisites: BUS 215, BUS 243, BUS 246, BUS 249, BUS 324,  BUS 332, and BUS 347.",,"Samsell, Darryl",BAUM 201,Full Term Courses,M,8:10pm - 10:10pm,14,25,0/0,0/0,11,,
201810,Guilford,11872,CHEM 111,001,4,Chemical Principles I,Corequisite: Associated lab (11874).  Prerequisite: satisfaction of Quantitative Literacy requirement.,,"Jejurkar, Uma",FRNK 320,Full Term Courses,TRF,10:00am - 11:15am,24,24,0/0,0/0,0,,
201810,Guilford,11874,CHEM 111,002,0,Lab,,,"Jejurkar, Uma",FRNK 317,Full Term Courses,M,2:30pm - 5:20pm,24,24,0/0,0/0,0,,
201810,Guilford,11876,CHEM 112,001,4,Chemical Principles II,Prerequisite: CHEM 111 with a grade of C- or better.,,"Webster, Gail",FRNK 320,Full Term Courses,TRF,8:30am - 9:45am,32,40,0/0,0/0,8,,
201810,Guilford,11877,CHEM 112,002,4,Chemical Principles II,Corequisite: CHEM 112 Lab (11879 or 11880). Prerequisite: CHEM 111 with a grade of C- or better.,,"Millican, David",FRNK 320,Full Term Courses,TRF,11:30am - 12:45pm,41,40,0/0,0/0,0,,
201810,Guilford,11880,CHEM 112,004,0,Lab,,,"Whitnell, Robert",FRNK 317,Full Term Courses,T,2:30pm - 5:20pm,21,20,0/0,0/0,0,,
201810,Guilford,11881,CHEM 112,005,0,Lab,,,"Millican, David",FRNK 317,Full Term Courses,R,2:30pm - 5:20pm,19,20,0/0,0/0,1,,
201810,Guilford,12144,CHEM 112,006,0,Lab,,,"Webster, Gail",FRNK 317,Full Term Courses,W,10:00am - 12:50pm,21,20,0/0,0/0,0,,
201810,Guilford,12241,CHEM 112,007,0,Lab,,,"Millican, David",FRNK 317,Full Term Courses,F,2:30pm - 5:20pm,12,20,0/0,0/0,8,,
201810,Guilford,11884,CHEM 115,001,4,Chemistry of Food and Cooking,Corequisite: associated lab (11885). Prerequisite: satisfaction of Quantitative Literacy requirement.,,"Webster, Gail",FRNK 329,Full Term Courses,MR,1:00pm - 2:15pm,14,18,0/0,0/0,4,,
201810,Guilford,11885,CHEM 115,002,0,Lab,,,"Webster, Gail",FRNK 329,Full Term Courses,M,2:30pm - 5:20pm,14,18,0/0,0/0,4,,
201810,Guilford,10040,CHEM 232,001,4,Organic Chemistry II,Corequisite: CHEM 235.  Prerequisite: CHEM 231 passed with a grade of C- or better.,,"Glenn, Anne",FRNK 220,Full Term Courses,TF,11:30am - 12:45pm,25,32,0/0,0/0,7,,
201810,Guilford,12101,CHEM 239,001,1,Integrated Research Lab 1,Corequisite: Chem 232.,,"Glenn, Anne",FRNK 303   FRNK 101,Full Term Courses,M   F,2:30pm - 5:20pm   1:30pm - 2:20pm,15,16,0/0,0/0,1,,
201810,Guilford,12102,CHEM 239,002,1,Integrated Research Lab 1,Corequisite: Chem 232.,,"Glenn, Anne",FRNK 303   FRNK 101,Full Term Courses,R   F,2:30pm - 5:20pm   1:30pm - 2:20pm,9,16,0/0,0/0,7,,
201810,Guilford,12033,CHEM 246,001,4,Forensic Chemistry,Prerequisite: BIOL 245 or instructor permission. Labs alternate with class periods.,,"Keegan, Frank",FRNK 102,Full Term Courses,W,8:10pm - 10:10pm,4,24,0/0,0/0,20,22,
201810,Guilford,12104,CHEM 339,001,1,Integrated Research Lab II,Prerequisite: CHEM 239.,,"Whitnell, Robert",FRNK 306   FRNK 320,Full Term Courses,R   F,2:30pm - 5:20pm   1:30pm - 2:20pm,1,16,0/0,0/0,15,,
201810,Guilford,11755,CHEM 341,001,4,Instrumental Analysis,Corequisite: Associated lab.  Prerequisite: CHEM 112 and MATH 121.,,"Millican, David",FRNK 329,Full Term Courses,MW,10:00am - 11:15am,4,12,0/0,0/0,8,,
201810,Guilford,11756,CHEM 341,002,0,Lab,,,"Millican, David",FRNK 306,Full Term Courses,T,2:30pm - 5:20pm,4,12,0/0,0/0,8,,
201810,Guilford,10051,CHEM 400,001,2,Chemistry Seminar,Prerequisite: Any three chemistry courses that count for the chemistry major or minor and Historical Perspectives.,,"Whitnell, Robert",FRNK 320,Full Term Courses,T,6:00pm - 7:15pm,5,16,0/0,0/0,11,,
201810,Guilford,11887,CHEM 434,001,4,Biochemistry,Corequisite: Associated lab.  Prerequisites: CHEM 232 and BIOL 111.,,"Lee-Brown, Melanie   Whitnell, Robert",FRNK 110,Full Term Courses,MWR,10:00am - 11:15am,1,16,0/0,0/0,15,5,
201810,Guilford,11888,CHEM 434,002,0,Lab,,,"Lee-Brown, Melanie   Whitnell, Robert",FRNK 110,Full Term Courses,M,2:30pm - 5:20pm,1,16,0/0,0/0,15,5,
201810,Guilford,12105,CHEM 439,001,1,Integrated Research Lab III,Prerequisite: CHEM 339.,,"Whitnell, Robert",FRNK 306   FRNK 101,Full Term Courses,R   F,2:30pm - 5:20pm   1:30pm - 2:20pm,0,16,0/0,0/0,16,,
201810,Guilford,11642,CHEM 475,001,2,Research Seminar,Prerequisite: Instructor permission or Research Experience required.,,"Lee-Brown, Melanie   Webster, Gail",FRNK 110,Full Term Courses,W,6:00pm - 8:00pm,1,16,0/0,0/0,15,6,
201810,Guilford,11724,CTIS 210,001,4,Intro to Computer Programming,"Prerequisite: An Introduction to Computers course or equivalent computer knowledge, and Quantitative Literacy requirement.",,"Whitnell, Robert",BAUM L024,Full Term Courses,MW,10:00am - 11:15am,26,24,0/0,0/0,0,,
201810,Guilford,12111,CTIS 221,001,4,Fundamentals of Cyber Security,Course fee $20. Hybrid course. Contact instructor for further information.,,"Burnett, Brian",BAUM 104,Full Term Courses,M,8:10pm - 10:10pm,18,20,0/0,0/0,2,21,
201810,Guilford,11741,CTIS 243,001,4,Management Information Systems,Prerequisite: An Introduction to Computers course or equivalent computer knowledge.,,"Raper, Michael",BAUM 201,Full Term Courses,MW,10:00am - 11:15am,7,24,0/0,0/0,17,22,
201810,Guilford,11727,CTIS 243,002,4,Management Information Systems,Prerequisite: An Introduction to Computers course or equivalent computer knowledge.,,"Raper, Michael",BAUM 201,Full Term Courses,T,7:25pm - 10:10pm,7,25,0/0,0/0,18,23,
201810,Guilford,11729,CTIS 322,001,4,Networking Computers,Course Fee: $30.  Prerequisite: CTIS 321.,,"Bou-Saba, Chafic",BAUM 201,Full Term Courses,R,7:25pm - 10:10pm,19,24,0/0,0/0,5,,
201810,Guilford,12171,CTIS 331,001,4,Information Design,,,"Schilhavy, Richard",BAUM L024,Full Term Courses,R,7:25pm - 10:10pm,8,24,0/0,0/0,16,,
201810,Guilford,11730,CTIS 342,001,4,Database Systems,Prerequisites: CTIS 210 and CTIS 243.,,"Schilhavy, Richard",BAUM L024,Full Term Courses,TR,6:00pm - 7:15pm,16,24,0/0,0/0,8,,
201810,Guilford,12112,CTIS 371,001,4,Computer Forensics,Prerequisite: CTIS 221.,,"Burnett, Brian",BAUM 202,Full Term Courses,M,6:00pm - 8:00pm,18,24,0/0,0/0,6,,
201810,Guilford,11742,CTIS 440,001,4,CTIS Capstone,"Prerequisites: CTIS 321, CTIS 342, and one of the following: CTIS 310, CTIS 322, CTIS 345, or CTIS 334 or instructor permission.",,"Schilhavy, Richard",BAUM 104,Full Term Courses,T,7:25pm - 10:10pm,15,20,0/0,0/0,5,,
201810,Guilford,12113,CTIS 471,001,4,Adv Cyber and Network Security,Course fee $10. Prerequisite: CTIS 370.,,"Bou-Saba, Chafic",BAUM L024,Full Term Courses,T,7:25pm - 10:10pm,7,24,0/0,0/0,17,,
201810,Guilford,11200,ECON 221,001,4,Macro:US in World Econ,,,"Williams, Robert",KING 123,Full Term Courses,MW,10:00am - 11:15am,16,35,0/0,0/0,19,,
201810,Guilford,10249,ECON 221,002,4,Macro:US in World Econ,,,"Williams, Robert",FRNK 320,Full Term Courses,MW,11:30am - 12:45pm,29,35,0/0,0/0,6,,
201810,Guilford,10251,ECON 222,001,4,Micro:Public Policy,,,"Williams, Robert",KING 202,Full Term Courses,TF,8:30am - 9:45am,10,35,0/0,0/0,25,,
201810,Guilford,11197,ECON 222,002,4,Micro:Public Policy,,,"Williams, Robert",KING 201,Full Term Courses,TF,10:00am - 11:15am,33,35,0/0,0/0,2,,
201810,Guilford,11202,ECON 222,003,4,Micro:Public Policy,,,"Howard, Eric",KING 201,Full Term Courses,M,8:10pm - 10:10pm,15,35,0/0,0/0,20,,
201810,Guilford,12007,ECON 301,001,4,Research Methods,Prerequisite: ECON 221 and ECON 222.,,"Williams, Robert",KING 202,Full Term Courses,MW,10:00am - 11:15am,15,18,0/0,0/0,3,,
201810,Guilford,10499,ECON 333,001,4,Money and Capital Markets,Fast Track II. Prerequisite: ECON 221.,,"Rashwan, Mamdouh",KING 205,Second half of semester course,MW,6:00pm - 8:00pm,7,25,0/0,0/0,18,26,
201810,Guilford,11949,ECON 432,001,4,International Economics,"Prerequisite: ECON 221 and 222, or instructor permission.",,"Williams, Robert",KING B24,Full Term Courses,TR,1:00pm - 2:15pm,12,18,0/0,0/0,6,,
201810,Guilford,10281,EDUC 201,001,4,Phlsphcl/Ethcl Refletion in Ed,,,"Burke, Julie",BAUM 203,Full Term Courses,TR,4:00pm - 5:15pm,20,25,0/0,0/0,5,,
201810,Guilford,10284,EDUC 202,002,4,Education Psy in Classrooms,Prerequisite: PSY 224 or concurrent with PSY 224.,,"Hildreth, David",BAUM 202,Full Term Courses,T,7:25pm - 10:10pm,16,30,0/0,0/0,14,,
201810,Guilford,10285,EDUC 203,001,4,Contemporary/Historical Issues,Corequisite:  20 hours of fieldwork required.,,"Pennell, Anna",BAUM 202,Full Term Courses,TRF,11:30am - 12:45pm,15,30,0/0,0/0,15,,
201810,Guilford,10555,EDUC 302,001,4,Fld Study Cross Cult Ed,A petition and instructor permission required.  60 hours of fieldwork required. Prerequisite: Historical Perspectives.,,"Pennell, Anna",BAUM 205,Full Term Courses,TR,6:00pm - 7:15pm,7,30,0/0,0/0,23,,
201810,Guilford,10288,EDUC 306,001,4,Processes Teach Elem Sch Sci,"Prerequisites: successful completion (grade of C or better) in EDUC 201, EDUC 202, and EDUC 203; completion of natural science and math requirement or equivalent lab science.",,"Hildreth, David",BAUM 202,Full Term Courses,M,1:00pm - 3:45pm,5,25,0/0,0/0,20,,
201810,Guilford,10289,EDUC 307,001,4,Literacies Across Curriculum,"Fieldwork required. Prerequisite: successful compution (grade of C or better) EDUC 201, EDUC 202, EDUC 203 and EDUC302.",,"Janetta, Tracey",BAUM 202,Full Term Courses,TR,4:00pm - 5:15pm,6,25,0/0,0/0,19,,
201810,Guilford,10290,EDUC 308,001,4,Internship in Leadership,Corequisite: EDUC 307 and EDUC 309. Prerequisite: Instructor permission.  Fieldwork required. Class will meet on some dates outside regular class.,,"Burke, Julie",BAUM 203,Full Term Courses,TRF,6:00pm - 7:15pm,6,25,0/0,0/0,19,,
