"Term","Campus","CRN","Course","Section","Cr Hrs","Course Title","Course Additional Information","Instructional Method","Instructor","Room","Session","Days","Time","Actual Enrolled","Max Enrolled","CCE Reserved","FYS Reserved","Un- reserved Available","Cross List Enrolled","Syllabus_Link"
201430,Guilford,31243,BIOL 112,003,4,"Intgrtve Biol:Orgnsm,Ecol,Evol",Corequisite:  Associated lab.  Recommended for non-science majors.,,"Stracey Richard, Christine",FRNK L07,Full Term Courses,MW,11:30am - 12:45pm,26,24,,8/1,0,,
201430,Guilford,31244,BIOL 112,004,0,Lab,,,"Stracey Richard, Christine",FRNK L07,Full Term Courses,M,2:30pm - 5:20pm,25,24,,6/1,0,,
201430,Guilford,32204,BIOL 112,005,4,"Intgrtve Biol:Orgnsm,Ecol,Evol",Corequisite:  Associated lab. Recommended for non-science majors.,,"White, Megan",FRNK L07,Full Term Courses,TF,1:00pm - 2:15pm,22,24,,6/1,2,,
201430,Guilford,32205,BIOL 112,006,0,Lab,,,"White, Megan",FRNK L07,Full Term Courses,R,2:30pm - 5:20pm,22,24,,5/1,2,,
201430,Guilford,30062,BIOL 115,001,4,General Botany,Fast Track II. Corequisite:  Associated lab. Recommended for non-science majors.,,"Keegan, Frank",FRNK 102,Second half of semester course,M,6:00pm - 8:00pm,19,24,12/24,,0,,
201430,Guilford,30063,BIOL 115,003,0,Lab,Fast Track II.,,"Keegan, Frank",FRNK 124,Second half of semester course,W,6:00pm - 8:00pm,19,24,12/24,,0,,
201430,Guilford,31253,BIOL 235,001,4,Vertebrate Field Zoology,Corequisite:  Associated lab.  Prerequisite:  BIOL112.,,"Stracey Richard, Christine",FRNK 129,Full Term Courses,TR,1:00pm - 2:15pm,16,11,0/0,0/0,0,,
201430,Guilford,31254,BIOL 235,002,0,Lab,,,"Stracey Richard, Christine",FRNK 129,Full Term Courses,T,2:30pm - 5:20pm,16,11,0/0,0/0,0,,
201430,Guilford,30065,BIOL 245,001,4,Introduction Forensic Science,Labs alternate with class periods. Recommended for non-science majors.,,"Keegan, Frank",FRNK 102,Full Term Courses,M,8:10pm - 10:10pm,21,20,7/8,,0,,
201430,Guilford,30066,BIOL 245,002,4,Introduction Forensic Science,Fast Track I.  Corequisite:  Associated lab. Recommended for non-science majors.,,"Keegan, Frank",FRNK 124,First half of semester course,M,6:00pm - 8:00pm,14,24,12/24,,0,,
201430,Guilford,30067,BIOL 245,003,0,Lab,Fast Track I.,,"Keegan, Frank",FRNK 102,First half of semester course,W,6:00pm - 8:00pm,14,24,12/24,,0,,
201430,Guilford,31248,BIOL 291,001,4,Intro Into Scientific Inquiry,Corequisite:  Associated lab.  Prerequisites:  BIOL111 and BIOL112 and Historical Perspectives.,,"Malotky, Michele",FRNK 110,Full Term Courses,MW,8:30am - 9:45am,19,13,0/0,0/0,0,,
201430,Guilford,31249,BIOL 291,002,0,Lab,,,"Malotky, Michele",FRNK 110,Full Term Courses,R,8:30am - 11:20am,19,13,0/0,0/0,0,,
201430,Guilford,31909,BIOL 313,001,4,Molecular Cell Biology,"Prerequisites:  BIOL111, CHEM112 or BIOL246. Labs meet on alternate Tuesdays.",,"Brendley, Bryan",FRNK 121,Full Term Courses,T,7:25pm - 10:10pm,27,24,21/16,,0,,
201430,Guilford,32722,BIOL 332,001,4,Invertebrate Zoology,Corequisite: Associated Lab. Prerequisite BIOL112.,,"White, Megan",FRNK L07,Full Term Courses,TF,10:00am - 11:15am,15,19,0/0,0/0,4,,
201430,Guilford,32723,BIOL 332,002,0,Lab,,,"White, Megan",FRNK 129,Full Term Courses,R,10:00am - 12:50pm,15,19,0/0,0/0,4,,
201430,Guilford,30075,BIOL 341,001,4,Human Anatomy and Physiology I,Corequisite:  Associated lab.  Prerequisite:  BIOL111.,,"Smith, Charles",FRNK 109,Full Term Courses,MW,10:00am - 11:15am,20,20,0/0,0/0,0,,
201430,Guilford,30076,BIOL 341,002,0,Lab,,,"Smith, Charles",FRNK 109,Full Term Courses,M,2:30pm - 5:20pm,18,20,0/0,0/0,2,,
201430,Guilford,32850,BIOL 341,003,4,Human Anatomy and Physiology I,Corequisite: Associated lab. Prerequisite: BIOL 111.,,"Smith, Charles",FRNK 109,Full Term Courses,MW,11:30am - 12:45pm,23,24,0/0,0/0,1,,
201430,Guilford,32851,BIOL 341,004,0,Lab,,,"Smith, Charles",FRNK 109,Full Term Courses,T,2:30pm - 5:20pm,25,24,0/0,0/0,0,,
201430,Guilford,30697,BIOL 343,001,4,Sensory Systems,Corequisite:  Associated lab.  Prerequisites:  Either two courses in Biol or one course in Biol and one course in Psy.,,"Malotky, Michele",FRNK 110,Full Term Courses,MW,11:30am - 12:45pm,15,24,0/0,0/0,9,16,
201430,Guilford,30698,BIOL 343,002,0,Lab,,,"Malotky, Michele",FRNK 110,Full Term Courses,R,2:30pm - 5:20pm,15,24,0/0,0/0,9,16,
201430,Guilford,32580,BUS 110,001,2,Math and Algebra for Business,Class will meet first half of semester. Course fee $79.,,"Kist, Werner",BAUM L024,First half of semester course,M,6:00pm - 8:00pm,12,24,3/14,,1,,
201430,Guilford,30715,BUS 120,001,4,Introduction to Business,This course is not open to Business and Accounting majors.,,"Beitler, Michael",KING 201,Full Term Courses,TF,11:30am - 12:45pm,30,30,,12/1,0,,
201430,Guilford,31669,BUS 141,001,4,Introduction to Computers,,,"Green, Ernest",KING 223,Full Term Courses,M,8:10pm - 10:10pm,9,24,9/24,,0,,
201430,Guilford,30796,BUS 215,001,4,Business Law and Environment,,,"Kane, Betty",KING 123,Full Term Courses,MR,1:00pm - 2:15pm,40,35,0/0,0/0,0,,
201430,Guilford,30350,BUS 215,002,4,Business Law and Environment,,,"Kane, Betty",KING 202,Full Term Courses,M,8:10pm - 10:10pm,25,28,10/15,,0,,
201430,Guilford,30360,BUS 215,003,4,Business Law and Environment,,,"Tyrey, Marc",KING 201,Full Term Courses,W,8:10pm - 10:10pm,25,28,17/20,,0,,
201430,Guilford,32394,BUS 241,001,4,Computers and Management,Course fee: $79. Prerequisite:  BUS 141 or equivalent knowledge and pass the Business Math Test.,,"Bobko, Peter",BAUM 201,Full Term Courses,MW,8:30am - 9:45am,12,24,0/0,0/0,12,,
201430,Guilford,30721,BUS 241,002,4,Computers and Management,Course fee: $79. Prerequisite: BUS 141 or equivalent knowledge and pass the Business Math Test.,,"Schilhavy, Richard",BAUM L024,Full Term Courses,TF,10:00am - 11:15am,24,24,0/0,0/0,0,,
201430,Guilford,30361,BUS 241,003,4,Computers and Management,Course fee: $79. Prerequisite:  BUS 141 or equivalent knowledge and pass the Business Math Test.,,"Allen, Maureen",KING 223,Full Term Courses,W,8:10pm - 10:10pm,16,20,14/16,,2,,
201430,Guilford,30338,BUS 241,004,4,Computers and Management,Course fee: $79. Fast Track II.  Prerequisite:  BUS 141 or equivalent knowledge and pass Business Math Test.,,"Bobko, Peter",BAUM 201,Second half of semester course,MW,6:00pm - 8:00pm,21,24,18/22,,0,,
201430,Guilford,32625,BUS 243,001,4,Management Information Systems,Prerequisite: BUS 141 or equivalent computer knowledge.,,"Schilhavy, Richard",BAUM 201,Full Term Courses,T,7:25pm - 10:10pm,8,12,5/7,,2,20,
201430,Guilford,32677,BUS 246,001,4,International Business Mgmt,,,"Wang, Wenling",KING 202,Full Term Courses,MW,11:30am - 12:45pm,30,30,,11/1,0,,
201430,Guilford,32581,BUS 246,002,4,International Business Mgmt,Fast Track I.,,"Rashwan, Mamdouh",KING 205,First half of semester course,MW,6:00pm - 8:00pm,31,35,17/20,,1,,
201430,Guilford,30724,BUS 249,001,4,Principles of Management,,,"Dutch, Michael",FRNK 320,Full Term Courses,MW,11:30am - 12:45pm,30,30,,13/1,0,,
201430,Guilford,30723,BUS 249,002,4,Principles of Management,,,"Dutch, Michael",KING 205,Full Term Courses,W,8:10pm - 10:10pm,23,25,9/12,,0,,
201430,Guilford,30351,BUS 249,003,4,Principles of Management,Fast Track I.,,"Dutch, Michael",KING 201,First half of semester course,MW,6:00pm - 8:00pm,10,25,9/25,,0,,
201430,Guilford,30764,BUS 310,001,4,Professional Communications,Fast Track II.  Prerequisite:  ENGL102.,,"French, Timothy",KING 226,Second half of semester course,MW,6:00pm - 8:00pm,29,30,14/17,,0,,
201430,Guilford,31987,BUS 321,001,4,Human Resource Law & Mgmt,Prerequisite: Junior or Senior status or instructor permission.,,"Morris, John",KING 123,Full Term Courses,W,8:10pm - 10:10pm,23,30,19/22,,4,,
201430,Guilford,32395,BUS 324,001,4,Marketing Management,"Prerequisites:  ACCT201, ACCT311, ECON221, ECON222, BUS 241, and passing the Business Math Test all with grades of C- or better.",,"Wang, Wenling",KING 205,Full Term Courses,TF,1:00pm - 2:15pm,12,25,0/0,0/0,13,,
201430,Guilford,30352,BUS 324,002,4,Marketing Management,"Prerequisites:  ACCT201, ACCT311, ECON221, ECON222, BUS 241, and passing the Business Math Test all with grades of C- or better.",,"Wang, Wenling",KING 205,Full Term Courses,M,8:10pm - 10:10pm,15,26,12/20,,3,,
201430,Guilford,32436,BUS 332,001,4,Financial Management,"Prerequisites:  ACCT201, ACCT311, ECON221, ECON222, BUS 241, and passing the Business Math Test all with grades of C- or better.",,"Samsell, Darryl",BAUM 201,Full Term Courses,MW,11:30am - 12:45pm,14,24,0/0,0/0,10,,
201430,Guilford,31988,BUS 332,002,4,Financial Management,"Prerequisites:  ACCT201, ACCT311, ECON221, ECON222, BUS 241, and passing the Business Math Test all with grades of C- or better.",,"Samsell, Darryl",BAUM 201,Full Term Courses,M,8:10pm - 10:10pm,12,30,10/25,,3,,
201430,Guilford,30353,BUS 332,003,4,Financial Management,"Prerequisites:  ACCT201, ACCT311, ECON221, ECON222, BUS 241, and passing the Business Math Test all with grades of C- or better.",,"Samsell, Darryl",BAUM 201,Full Term Courses,W,8:10pm - 10:10pm,22,30,19/25,,2,,
201430,Guilford,30331,BUS 333,001,4,Money and Capital Markets,Prerequsite: ECON221. Fast Track II.,,"Rashwan, Mamdouh",KING 203,Second half of semester course,MW,6:00pm - 8:00pm,20,20,14/15,,0,25,
201430,Guilford,32678,BUS 347,001,4,Production & Operations Mgmt,"Fast Track I. Prerequisites: ACCT201 ACCT311, ECON221, ECON222, BUS 241, and passing the Business Math Test all with grades of C- or better.",,"Bobko, Peter",BAUM 201,First half of semester course,MW,6:00pm - 8:00pm,9,24,5/12,,8,,
201430,Guilford,30355,BUS 449,001,4,Policy Formulation & Strategy,"Prerequisites:  BUS 215, BUS 241, BUS 243, BUS 246, BUS 249, BUS 324, BUS 332, and BUS 347 all with grades of C- or better.",,"Samsell, Darryl",BAUM 201,Full Term Courses,R,7:25pm - 10:10pm,10,25,0/0,0/0,15,,
201430,Guilford,32685,CHEM 105,001,4,Chemistry of Recycling,Corequisite: Associated lab.,,"Millican, David",FRNK 329,Full Term Courses,TF,1:00pm - 2:15pm,10,18,,1/1,8,,
201430,Guilford,32686,CHEM 105,002,0,Lab,,,"Millican, David",FRNK 317,Full Term Courses,F,2:30pm - 5:20pm,10,18,,1/1,8,,
201430,Guilford,30029,CHEM 111,001,4,Chemical Principles I,Corequisite:  CHEM111 Lab (any day section).  Prerequisite: satisfaction of quantitative literacy requirement.,,"Webster, Gail",FRNK 320,Full Term Courses,TRF,8:30am - 9:45am,28,30,,6/1,2,,
201430,Guilford,30030,CHEM 111,002,4,Chemical Principles I,Corequisite:  CHEM111 Lab (any day section).  Prerequisite: satisfaction of quantitative literacy requirement.,,"Millican, David",FRNK 320,Full Term Courses,TRF,11:30am - 12:45pm,29,30,,4/1,1,,
201430,Guilford,30031,CHEM 111,003,4,Chemical Principles I,Corequisite:  CHEM111 Lab (any day section).  Prerequisite: satisfaction of quantitative literacy requirement.,,"Webster, Gail",FRNK 320,Full Term Courses,TRF,1:00pm - 2:15pm,29,30,,2/1,1,,
201430,Guilford,30032,CHEM 111,004,4,Chemical Principles I,Corequisite: CHEM111 Lab (evening section).  Prerequisite: satisfaction of quantitative literacy requirement.,,"Whitnell, Robert",    FRNK 320,Full Term Courses,R   T,6:00pm - 7:15pm   6:00pm - 8:40pm,16,24,7/14,,1,,
201430,Guilford,30033,CHEM 111,005,0,Lab,,,"Millican, David",FRNK 317,Full Term Courses,M,2:30pm - 5:20pm,23,22,,5/1,0,,
201430,Guilford,31612,CHEM 111,006,0,Lab,,,"Jejurkar, Uma",FRNK 317,Full Term Courses,T,2:30pm - 5:20pm,23,22,,5/1,0,,
201430,Guilford,30035,CHEM 111,007,0,Lab,,,"Webster, Gail",FRNK 317,Full Term Courses,W,10:00am - 12:50pm,18,22,,1/1,4,,
201430,Guilford,30034,CHEM 111,008,0,Lab,,,"Webster, Gail",FRNK 317,Full Term Courses,R,2:30pm - 5:20pm,22,22,,1/1,0,,
201430,Guilford,30038,CHEM 111,009,0,Lab,,,"Jejurkar, Uma",FRNK 317,Full Term Courses,R,7:25pm - 10:10pm,16,24,7/14,,1,,
201430,Guilford,32812,CHEM 150,001,1,HP:History of Science,Enrollment limited to students needing Hist Persp credit.  Prerequisite: ENGL102.,,"Christen, Daniel",KING 226,Full Term Courses,MTR,1:00pm - 2:15pm,19,18,0/0,0/0,0,,
201430,Guilford,30039,CHEM 231,001,4,Organic Chemistry I,Prerequisite:  CHEM112 with C- or better grade; Corequisite:  CHEM231 Lab.,,"Glenn, Anne",FRNK 101   FRNK 220,Full Term Courses,F   TF,11:30am - 12:45pm   1:30pm - 2:20pm,42,36,0/0,0/0,0,,
201430,Guilford,30853,CHEM 231,002,0,Lab,,,"Christen, Daniel",FRNK 303,Full Term Courses,M,2:30pm - 5:20pm,13,14,0/0,0/0,1,,
201430,Guilford,32724,CHEM 231,003,0,Lab,,,"Christen, Daniel",FRNK 303,Full Term Courses,T,2:30pm - 5:20pm,15,14,0/0,0/0,0,,
201430,Guilford,30041,CHEM 231,004,0,Lab,,,"Glenn, Anne",FRNK 303,Full Term Courses,R,2:30pm - 5:20pm,14,14,0/0,0/0,0,,
201430,Guilford,31267,CHEM 331,001,4,Phys Chem: Thermo/Kinetics,"Corequisite:  CHEM331 Lab.  Prerequisites: CHEM232, MATH121 and MATH122 or MATH123, PHYS121 and PHYS122 or PHYS211 and 212 with grades of C- or better.",,"Whitnell, Robert",FRNK 306   FRNK 313,Full Term Courses,F   TF,1:30pm - 2:20pm   10:00am - 11:15am,3,12,0/0,0/0,9,,
201430,Guilford,31268,CHEM 331,002,0,Lab,,,"Whitnell, Robert",FRNK 306,Full Term Courses,T,2:30pm - 5:20pm,3,12,0/0,0/0,9,,
201430,Guilford,32684,CHEM 430,001,4,Medicinal Chemistry,Prerequisite: CHEM232.,,"Christen, Daniel",FRNK 102,Full Term Courses,TF,11:30am - 12:45pm,8,18,0/0,0/0,10,,
201430,Guilford,33191,CHEM 490,001,4,THS: Aurachin Quorum Quench,,,"Lee-Brown, Melanie", ,Full Term Courses,TBA,TBA,1,25,0/0,0/0,24,,
201430,Guilford,32417,CTIS 210,001,4,Intro to Computer Programming,Prerequisites: Computer experience equivalent to BUS 141 and Quantitative Literacy requirement.,,"Bou-Saba, Chafic",BAUM 201,Full Term Courses,TR,1:00pm - 2:15pm,20,24,,3/1,4,,
201430,Guilford,32418,CTIS 210,002,4,Intro to Computer Programming,Prerequisites:  Computer experience equivalent to BUS 141 and Quantitative Literacy requirement.,,"Smith, Gary",BAUM L024,Full Term Courses,TR,6:00pm - 7:15pm,14,24,13/24,,0,,
201430,Guilford,32420,CTIS 243,001,4,Management Information Systems,Prerequisite: BUS 141 or equivalent computer knowledge.,,"Schilhavy, Richard",BAUM 201,Full Term Courses,T,7:25pm - 10:10pm,12,12,8/7,,0,20,
201430,Guilford,32760,CTIS 310,001,4,Advanced Computer Programming,Prerequisite: CTIS 210.,,"Smith, Gary",BAUM L024,Full Term Courses,W,8:10pm - 10:10pm,11,20,6/10,,5,,
201430,Guilford,32425,CTIS 321,001,4,Operating Systems,Prerequisites: CTIS210 and CTIS243.,,"Bou-Saba, Chafic",BAUM L024,Full Term Courses,R,7:25pm - 10:10pm,23,24,19/17,,1,,
201430,Guilford,32639,CTIS 345,001,4,Systems Analysis and Design,Prerequisite: CTIS210 and CTIS243.,,"Schilhavy, Richard",KING 203,Full Term Courses,R,7:25pm - 10:10pm,15,24,0/0,0/0,9,,
201430,Guilford,32698,CTIS 421,001,4,Computer Securty/Info Assurnce,Prerequisite: CTIS322. Course fee : $70.,,"Bou-Saba, Chafic",BAUM L024,Full Term Courses,T,7:25pm - 10:10pm,20,24,16/20,,0,,
201430,Guilford,31457,ECON 221,001,4,Macro:US in World Econ,,,"Williams, Robert",KING 123,Full Term Courses,TF,8:30am - 9:45am,25,35,0/0,0/0,10,,
201430,Guilford,30251,ECON 221,002,4,Macro:US in World Econ,,,"Williams, Robert",KING 123,Full Term Courses,TF,11:30am - 12:45pm,29,35,0/0,0/0,6,,
201430,Guilford,30366,ECON 221,003,4,Macro:US in World Econ,,,"DePolt, Richard",KING 222,Full Term Courses,M,8:10pm - 10:10pm,14,35,12/35,,0,,
201430,Guilford,30253,ECON 222,001,4,Micro:Public Policy,,,"Shelkova, Natalya",KING 201,Full Term Courses,MW,8:30am - 9:45am,26,35,0/0,0/0,9,,
201430,Guilford,32097,ECON 222,002,4,Micro:Public Policy,,,"Shelkova, Natalya",KING 201,Full Term Courses,MW,11:30am - 12:45pm,32,35,0/0,0/0,3,,
201430,Guilford,31437,ECON 222,003,4,Micro:Public Policy,,,"Williams, Robert",KING 202,Full Term Courses,W,8:10pm - 10:10pm,12,35,11/35,,0,,
201430,Guilford,30332,ECON 333,001,4,Money and Capital Markets,Prerequisite: ECON221. Fast Track II.,,"Rashwan, Mamdouh",KING 203,Second half of semester course,MW,6:00pm - 8:00pm,5,5,3/3,,0,25,
201430,Guilford,32100,ECON 344,001,4,Environmental & Resource Econ,Prerequisite:  ECON222 or instructor permission.,,"Williams, Robert",KING B25,Full Term Courses,MW,10:00am - 11:15am,22,18,0/0,0/0,0,,
201430,Guilford,32841,ECON 348,001,4,Health Economics,Prerequisite: ECON222.,,"Shelkova, Natalya",KING 203,Full Term Courses,TF,11:30am - 12:45pm,22,20,0/0,0/0,0,,
201430,Guilford,30283,EDUC 201,001,4,Phlsphcl/Ethcl Refletion in Ed,,,"Burke, Julie",BAUM 202,Full Term Courses,TRF,10:00am - 11:15am,20,25,0/0,0/0,5,,
201430,Guilford,32039,EDUC 201,002,4,Phlsphcl/Ethcl Refletion in Ed,,,"Burke, Julie",BAUM 203,Full Term Courses,TR,4:00pm - 5:15pm,16,25,0/0,0/0,9,,
201430,Guilford,32123,EDUC 202,001,4,Education Psy in Classrooms,Prerequisite: PSY 224 or taken concurrently with PSY 224.,,"Hildreth, David",BAUM 202,Full Term Courses,TRF,11:30am - 12:45pm,11,25,0/0,0/0,14,,
201430,Guilford,30287,EDUC 202,002,4,Education Psy in Classrooms,Prerequsite: PSY 224 or taken concurrently with PSY 224.,,"Schunk, Caryl",BAUM 203,Full Term Courses,M,7:25pm - 10:10pm,11,30,8/25,,2,,
201430,Guilford,32040,EDUC 203,001,4,Contemporary/Historical Issues,Corequisite:  20 hours of fieldwork required.,,"Pennell, Anna",BAUM 202,Full Term Courses,TR,6:00pm - 7:15pm,30,30,0/0,0/0,0,,
201430,Guilford,30813,EDUC 302,001,4,Fld Study Cross Cult Ed,A petition and instructor permission  required. 72 hours of fieldwork required.,,"Pennell, Anna",BAUM 202,Full Term Courses,R,7:25pm - 10:10pm,14,30,0/0,0/0,16,,
201430,Guilford,32041,EDUC 306,001,4,Processes Teach Elem Sch Sci,"Prerequisites:  Successful completion (a grade of C or better) in EDUC201, EDUC202, and EDUC203 as well as having met the Natural Science and Math general education requirements.",,"Hildreth, David",BAUM 202,Full Term Courses,T,7:25pm - 10:10pm,10,30,0/0,0/0,20,,
201430,Guilford,32065,EDUC 307,001,4,Literacies Across Curriculum,"Corequisites:  EDUC308, and EDUC309.  Prerequisite: Instructor permission.  Fieldwork required.  Class will meet on some dates outside regular class.",,"Janetta, Tracey",BAUM 205,Full Term Courses,TR,4:00pm - 5:15pm,4,25,0/0,0/0,21,,
