"Term","Campus","CRN","Course","Section","Cr Hrs","Course Title","Course Additional Information","Instructional Method","Instructor","Room","Session","Days","Time","Actual Enrolled","Max Enrolled","CCE Reserved","FYS Reserved","Un- reserved Available","Cross List Enrolled","Syllabus_Link"
201530,Guilford,31352,ACCT 311,002,4,Cost Accounting,Fast Track II.  Prerequisite: ACCT 201.,,"Parks, Karen",FRNK 320,Second half of semester course,MW,6:00pm - 8:00pm,16,35,0/0,0/0,19,,
201530,Guilford,31421,ACCT 320,001,4,Crmnlgy/Lgl Issues:Forensc Acc,Fast Track II.  Prerequisite: ACCT 201.,,"Cardwell, Ronald",BAUM 203,Second half of semester course,MW,6:00pm - 8:00pm,19,35,0/0,0/0,16,,
201530,Guilford,30240,ACCT 321,001,4,Taxation of Individuals,Prerequisite: ACCT 201.,,"Cardwell, Ronald",BAUM 202,Full Term Courses,W,8:10pm - 10:10pm,24,40,0/0,0/0,16,,
201530,Guilford,30448,ACCT 401,001,4,Advanced Accounting,Prerequisite: ACCT 303.,,"Grubbs, William",BAUM 205,Full Term Courses,M,8:10pm - 10:10pm,20,40,0/0,0/0,20,,
201530,Guilford,32710,AFAM 106,001,4,Intro to African Heritage,,,"Gwako, Edwins",KING B24,Full Term Courses,MW,11:30am - 12:45pm,21,25,0/0,0/0,4,29,
201530,Guilford,32709,AFAM 225,001,4,African American History,,,"Holland, Johnnie",KING 202,Full Term Courses,TF,2:30pm - 3:45pm,15,25,0/0,0/0,10,30,
201530,Guilford,30947,ART 100,001,4,Introduction to Visual Arts,,,"Shields, Kathryn",DUKE 203,Full Term Courses,MW,11:30am - 12:45pm,25,25,,1/1,0,,
201530,Guilford,32367,ART 102,001,4,Two-Dimensional Design,,,"Williams, Antoine",HCOX 23,Full Term Courses,TR,6:00pm - 7:15pm,10,22,1/15,,0,,
201530,Guilford,32789,ART 104,001,4,Drawing Fundamentals,,,"Williams, Antoine",HCOX 23,Full Term Courses,TF,10:00am - 11:50am,22,22,0/0,0/0,0,,
201530,Guilford,32117,ART 104,002,4,Drawing Fundamentals,,,"Nydorf, Roy",HCOX 23,Full Term Courses,TR,1:00pm - 2:50pm,22,22,,5/1,0,,
201530,Guilford,30307,ART 106,001,4,Three-Dimensional Design,Course Fee: $65.,,"Dixon, Mark",HCOX 11A,Full Term Courses,TR,4:00pm - 5:50pm,16,16,,4/1,0,,
201530,Guilford,30308,ART 130,001,4,Photography I,Prerequisite: Instructor permission.  Course Fee: $70.,,"Dery, Maia",HCOX B01,Full Term Courses,TR,4:00pm - 5:50pm,13,12,0/0,0/0,0,,
201530,Guilford,30309,ART 140,001,4,Ceramics I,Course fee: $70.,,"Tefft, Charles",HCOX 13A,Full Term Courses,MW,8:30am - 10:20am,11,12,,1/1,1,,
201530,Guilford,32698,ART 140,002,4,Ceramics I,Course fee: $80.,,"Tefft, Charles",HCOX 13A,Full Term Courses,MW,11:30am - 1:20pm,13,12,0/0,0/0,0,,
201530,Guilford,32006,ART 205,001,4,Drawing II,Prerequisite: ART 104 or instructor permission.,,"Nydorf, Roy",HCOX 23,Full Term Courses,MW,10:00am - 11:50am,10,22,0/0,0/0,12,,
201530,Guilford,30312,ART 211,001,4,Painting I,Prerequisite: ART 102 or 104 or instructor permission. Course fee:  $65.,,"Williams, Antoine",HCOX 21,Full Term Courses,MW,10:00am - 11:50am,6,15,0/0,0/0,9,,
201530,Guilford,32368,ART 221,001,4,Printmaking:Woodcut,Course fee: $60. Prerequisite: ART 104 or instructor permission.,,"Nydorf, Roy",HCOX 22,Full Term Courses,TR,4:00pm - 5:50pm,11,12,0/0,0/0,1,,
201530,Guilford,32765,ART 235,001,4,Renaissance in Florence,,,"Kircher, Timothy",KING 205,Full Term Courses,TR,4:00pm - 5:15pm,8,25,0/0,0/0,17,23,
201530,Guilford,30314,ART 251,001,4,Sculpture I,Course fee: $60. Prerequisite: ART 106 or instructor permission.,,"Dixon, Mark",HCOX 11A,Full Term Courses,TR,1:00pm - 2:50pm,10,12,0/0,0/0,2,,
201530,Guilford,32699,ART 275,001,4,Modern Art,,,"Shields, Kathryn",KING 226,Full Term Courses,MW,10:00am - 11:15am,25,25,0/0,0/0,0,,
201530,Guilford,30849,BIOL 111,001,4,Integrative Biol:Molecule/Cell,Corequisite:  Associated lab.,,"Gooch, Randy",FRNK L26,Full Term Courses,TF,8:30am - 9:45am,21,26,,8/1,5,,
201530,Guilford,30850,BIOL 111,002,0,Lab,,,"Gooch, Randy",FRNK L26,Full Term Courses,R,8:30am - 11:20am,21,26,,8/1,5,,
201530,Guilford,30851,BIOL 111,003,4,Integrative Biol:Molecule/Cell,Corequisite:  Associated lab.,,"Mackin, William",FRNK L26,Full Term Courses,MW,11:30am - 12:45pm,22,26,,9/1,4,,
201530,Guilford,30852,BIOL 111,004,0,Lab,,,"Mackin, William",FRNK L26,Full Term Courses,M,2:30pm - 5:20pm,22,26,,9/1,4,,
201530,Guilford,30864,BIOL 111,005,4,Integrative Biol:Molecule/Cell,Corequisite:  Associated lab.,,"Brendley, Bryan",FRNK 121,Full Term Courses,TR,1:00pm - 2:15pm,24,26,,6/1,2,,
201530,Guilford,30865,BIOL 111,006,0,Lab,,,"Brendley, Bryan",FRNK L26,Full Term Courses,T,2:30pm - 5:20pm,24,26,,6/1,2,,
201530,Guilford,30857,BIOL 111,007,4,Integrative Biol:Molecule/Cell,Labs alternate with class sessions.,,"Keegan, Frank",FRNK 102,Full Term Courses,T,7:25pm - 10:10pm,15,24,14/24,,0,,
201530,Guilford,30862,BIOL 112,001,4,"Intgrtve Biol:Orgnsm,Ecol,Evol",Corequisite:  Associated lab.  This is the recommended course for non-majors fulfilling the General Lab Science requirement.,,"Mackin, William",FRNK L07,Full Term Courses,MW,8:30am - 9:45am,23,26,,4/1,3,,
201530,Guilford,30863,BIOL 112,002,0,Lab,,,"Mackin, William",FRNK L07,Full Term Courses,T,2:30pm - 5:20pm,23,26,,4/1,3,,
201530,Guilford,32088,BIOL 112,003,4,"Intgrtve Biol:Orgnsm,Ecol,Evol",Corequisite:  Associated lab. Recommended for non-science majors.,,"White, Megan",FRNK L07,Full Term Courses,TR,1:00pm - 2:15pm,21,19,,5/1,0,,
201530,Guilford,32089,BIOL 112,004,0,Lab,,,"White, Megan",FRNK L07,Full Term Courses,R,10:00am - 12:50pm,21,19,,5/1,0,,
201530,Guilford,30853,BIOL 112,005,4,"Intgrtve Biol:Orgnsm,Ecol,Evol",Corequisite:  Associated lab.  This is the recommended course for non-majors fulfilling the General Lab Science requirement.,,"Stracey Richard, Christine",FRNK L07,Full Term Courses,M,6:00pm - 8:00pm,27,25,0/0,0/0,0,,
201530,Guilford,30854,BIOL 112,006,0,Lab,,,"Stracey Richard, Christine",FRNK L07,Full Term Courses,W,6:00pm - 8:00pm,27,25,0/0,0/0,0,,
201530,Guilford,32091,BIOL 115,001,4,General Botany,Labs alternate with class periods.  Recommended for non-science majors.,,"Keegan, Frank",FRNK 102,Full Term Courses,R,7:25pm - 10:10pm,21,20,9/9,,0,,
201530,Guilford,32096,BIOL 245,001,4,Introduction Forensic Science,Labs alternate with class periods.  Recommended for non-science majors.,,"Keegan, Frank",FRNK 102,Full Term Courses,M,8:10pm - 10:10pm,23,24,16/18,,0,,
201530,Guilford,32758,BIOL 250,001,4,Intro Resch:Comm Hlth Issues,Corequisite: Associated lab.,,"Malotky, Michele",FRNK 109,Full Term Courses,W,6:00pm - 8:00pm,14,18,0/0,0/0,4,,
201530,Guilford,32759,BIOL 250,002,0,Lab,,,"Malotky, Michele",FRNK 101,Full Term Courses,M,2:30pm - 5:20pm,14,18,0/0,0/0,4,,
201530,Guilford,31474,BIOL 291,001,4,Intro Into Scientific Inquiry,"Corequisite: Associated lab.  Prerequisites: BIOL 111, BIOL 112 and Historical Perspectives.",,"Lee-Brown, Melanie",FRNK 110,Full Term Courses,MW,8:30am - 9:45am,18,18,0/0,0/0,0,,
201530,Guilford,31475,BIOL 291,002,0,Lab,,,"Lee-Brown, Melanie",FRNK 110,Full Term Courses,W,10:00am - 12:50pm,18,18,0/0,0/0,0,,
201530,Guilford,30163,BIOL 313,001,4,Molecular Cell Biology,"Enrollment limited to CCE students or instructor permission.  Prerequisites: BIOL 111, CHEM 112 or BIOL 246. Labs meet on alternate Tuesdays.",,"Brendley, Bryan",FRNK 121,Full Term Courses,T,7:25pm - 10:10pm,26,24,13/15,,0,,
201530,Guilford,32099,BIOL 315,001,4,Microbiology,"Corequisite: Associated lab.  Prerequisite: CHEM 112, BIOL 111 and BIOL 291.",,"Lee-Brown, Melanie",FRNK 110,Full Term Courses,TR,1:00pm - 2:15pm,16,18,0/0,0/0,2,,
201530,Guilford,32100,BIOL 315,002,0,Lab,,,"Lee-Brown, Melanie",FRNK 110,Full Term Courses,R,2:30pm - 5:20pm,16,18,0/0,0/0,2,,
201530,Guilford,32123,BIOL 334,001,4,Animal Behavior,Corequisite: Associated lab.  Prerequisite: BIOL 112 and BIOL 291 or instructor permission.,,"Stracey Richard, Christine",FRNK 129,Full Term Courses,TR,1:00pm - 2:15pm,17,16,0/0,0/0,0,,
201530,Guilford,32124,BIOL 334,002,0,Lab,,,"Stracey Richard, Christine",FRNK 129,Full Term Courses,T,2:30pm - 5:20pm,17,16,0/0,0/0,0,,
201530,Guilford,32808,BIOL 341,001,4,Human Anatomy and Physiology I,Corequisite: Associated lab. Prerequisite: BIOL 111.,,"Malotky, Michele",FRNK 109,Full Term Courses,MW,8:30am - 9:45am,24,20,0/0,0/0,0,,
201530,Guilford,32809,BIOL 341,002,0,Lab,,,"Malotky, Michele",FRNK 109,Full Term Courses,R,8:30am - 11:20am,24,20,0/0,0/0,0,,
201530,Guilford,30166,BIOL 341,003,4,Human Anatomy and Physiology I,Corequisite: Associated lab.  Prerequisite: BIOL 111.,,"Malotky, Michele",FRNK 109,Full Term Courses,MW,11:30am - 12:45pm,25,20,0/0,0/0,0,,
201530,Guilford,30167,BIOL 341,004,0,Lab,,,"Malotky, Michele",FRNK 109,Full Term Courses,T,2:30pm - 5:20pm,25,20,0/0,0/0,0,,
201530,Guilford,32101,BIOL 341,005,4,Human Anatomy and Physiology I,Lab integrated into class periods. Prerequisite: BIOL 111.,,"Malotky, Michele",FRNK 109,Full Term Courses,TR,7:25pm - 10:10pm,21,24,17/24,,0,,
201530,Guilford,32700,BUS 110,001,2,Math and Algebra for Business,Hybrid class. Class will meet first half of semester. Course fee: $79.,,"Samsell, Darryl",BAUM L024,First half of semester course,M,2:30pm - 4:20pm,10,25,0/0,0/0,15,,
201530,Guilford,32380,BUS 110,002,2,Math and Algebra for Business,Hybrid class. Class will meet second half of semester. Course fee: $79.,,"Samsell, Darryl",BAUM L024,Second half of semester course,W,6:00pm - 8:00pm,12,25,2/12,,3,,
201530,Guilford,32381,BUS 120,001,4,Introduction to Business,,,"Samsell, Darryl",KING 205,Full Term Courses,TF,11:30am - 12:45pm,29,25,,10/1,0,,
201530,Guilford,30319,BUS 120,002,4,Introduction to Business,,,"Samsell, Darryl",KING 205,Full Term Courses,TF,1:00pm - 2:15pm,28,28,,7/1,0,,
201530,Guilford,32771,BUS 141,001,4,Introduction to Computers,,,"Bobko, Peter",BAUM 201,Full Term Courses,MW,8:30am - 9:45am,21,24,,2/1,3,,
201530,Guilford,30326,BUS 141,002,4,Introduction to Computers,,,"Green, Ernest",KING 223,Full Term Courses,T,7:25pm - 10:10pm,8,24,7/14,,9,,
201530,Guilford,30333,BUS 215,001,4,Business Law & Legal Environmt,,,"Kane, Betty",KING 201,Full Term Courses,MW,11:30am - 12:45pm,23,25,0/0,0/0,2,,
201530,Guilford,30928,BUS 215,002,4,Business Law & Legal Environmt,,,"Kane, Betty",KING 205,Full Term Courses,W,8:10pm - 10:10pm,27,25,16/16,,0,,
201530,Guilford,30340,BUS 241,001,4,Computers and Management,Prerequisite: BUS 141 or equivalent knowlege.,,"Schilhavy, Richard",BAUM 201,Full Term Courses,M,8:10pm - 10:10pm,19,20,15/16,,0,,
201530,Guilford,32701,BUS 243,001,4,Management Information Systems,Prequisite: BUS 141 or equivalent computer knowledge.,,"Bobko, Peter",BAUM 201,Full Term Courses,MW,10:00am - 11:15am,18,20,0/0,0/0,2,24,
201530,Guilford,32385,BUS 243,002,4,Management Information Systems,Prerequisite: BUS 141 or equivalent computer knowledge.,,"Schilhavy, Richard",BAUM 201,Full Term Courses,T,7:25pm - 10:10pm,13,13,10/8,,0,24,
201530,Guilford,32382,BUS 246,001,4,International Business Mgmt,,,"Jones, Thomas",KING 201,Full Term Courses,TF,1:00pm - 2:15pm,28,30,,11/1,2,,
201530,Guilford,32347,BUS 246,002,4,International Business Mgmt,Fast Track II.,,"Thabet, Courtney",KING 201,Second half of semester course,MW,6:00pm - 8:00pm,18,25,9/15,,1,,
201530,Guilford,30345,BUS 249,001,4,Principles of Management,,,"Dutch, Michael",KING 205,Full Term Courses,MW,11:30am - 12:45pm,29,30,,9/1,1,,
201530,Guilford,30347,BUS 249,002,4,Principles of Management,Fast Track I.,,"Dutch, Michael",KING 123,First half of semester course,MW,6:00pm - 8:00pm,25,32,17/20,,4,,
201530,Guilford,30357,BUS 310,001,4,Professional Communications,Fast Track II.  Prerequisite: ENGL 102.,,"French, Timothy",KING 202,Second half of semester course,MW,6:00pm - 8:00pm,29,30,11/13,,0,,
201530,Guilford,32059,BUS 321,001,4,Human Resource Law & Mgmt,Prerequisite: BUS 215 and BUS 249.,,"Morris, John",KING 201,Full Term Courses,W,8:10pm - 10:10pm,20,30,16/18,,8,,
201530,Guilford,30362,BUS 324,001,4,Marketing Management,"Prerequisites: ACCT 201, and ECON 222, all with grades C- or better.",,"Thabet, Courtney",KING 205,Full Term Courses,M,8:10pm - 10:10pm,23,30,11/15,,3,,
201530,Guilford,32383,BUS 332,001,4,Financial Management,"Prerequisities: ACCT 201, ACCT 311, ECON 221, ECON 222, MATH 112 and BUS 241 or BUS 243 (all with grades of C- or better) and passing Business Math Test with a grade of 75% or higher.",,"Samsell, Darryl",BAUM 201,Full Term Courses,MW,11:30am - 12:45pm,16,25,0/0,0/0,9,,
201530,Guilford,30380,BUS 332,002,4,Financial Management,"Prerequisites: ACCT 201, ACCT 311, ECON 221, ECON 222, MATH 112 and BUS 241 or BUS 243 (all with grades C- or better) and passing Business Math Test with a grade of 75% or higher.",,"Samsell, Darryl",BAUM 201,Full Term Courses,W,8:10pm - 10:10pm,18,30,17/20,,9,,
201530,Guilford,31415,BUS 333,001,4,Money and Capital Markets,Fast Track I.  Prerequisite: ECON 221.,,"Rashwan, Mamdouh",KING 205,First half of semester course,MW,6:00pm - 8:00pm,9,15,7/10,,3,12,
201530,Guilford,32384,BUS 347,001,4,Production & Operations Mgmt,"Fast Track I. Prerequisites: ACCT 201, ACCT 311, MATH 112 ECON 221, ECON 222 and BUS 241 or BUS 243 (all with grades C- or better) and passing business math test with a grade of 75% or higher.",,"Bobko, Peter",BAUM L024,First half of semester course,MW,6:00pm - 8:00pm,17,24,10/16,,1,,
201530,Guilford,30374,BUS 449,001,4,Policy Formulation & Strategy,"Prerequisites: BUS 215, BUS 243, BUS 246, BUS 249, BUS 324, BUS 332, and BUS 347 (all with grades of C- or better).",,"Samsell, Darryl",DUKE 309,Full Term Courses,M,8:10pm - 10:10pm,3,28,2/12,,15,,
201530,Guilford,30105,CHEM 111,001,4,Chemical Principles I,"Corequisite: Associated lab (30109, 30110, 30111, or 30112).  Prerequisite: satisfaction of quantitative literacy requirement.",,"Millican, David",FRNK 320,Full Term Courses,TRF,8:30am - 9:45am,31,32,,2/1,1,,
201530,Guilford,30106,CHEM 111,002,4,Chemical Principles I,"Corequisite: Associated lab (30109, 30110, 30111 or 30112).  Prerequisite: satisfaction of quantitative literacy requirement.",,"Millican, David",FRNK 320,Full Term Courses,TRF,11:30am - 12:45pm,31,32,,2/1,1,,
201530,Guilford,30107,CHEM 111,003,4,Chemical Principles I,"Corequisite: Associated lab (30109, 30110, 30111 or 30112).  Prerequisite: satisfaction of quantitative literacy requirement.",,"Webster, Gail",FRNK 320,Full Term Courses,TRF,1:00pm - 2:15pm,31,32,,7/1,1,,
201530,Guilford,30108,CHEM 111,004,4,Chemical Principles I,Corequisite: Associated evening lab (30114). Prerequisite: satisfaction of quantitative literacy requirement.,,"Webster, Gail",FRNK 320   FRNK 320,Full Term Courses,R   T,6:00pm - 7:15pm   6:00pm - 8:40pm,12,24,5/18,,0,,
201530,Guilford,30110,CHEM 111,005,0,Lab,,,"Millican, David",FRNK 317,Full Term Courses,T,2:30pm - 5:20pm,23,24,,4/1,1,,
201530,Guilford,30111,CHEM 111,006,0,Lab,,,"Webster, Gail",FRNK 317,Full Term Courses,W,10:00am - 12:50pm,21,24,0/0,0/0,3,,
201530,Guilford,30112,CHEM 111,007,0,Lab,,,"Millican, David",FRNK 317,Full Term Courses,R,2:30pm - 5:20pm,24,24,,2/1,0,,
201530,Guilford,32738,CHEM 111,008,0,Lab,,,"Whitnell, Robert",FRNK 317,Full Term Courses,F,2:30pm - 5:20pm,23,24,0/0,0/0,1,,
201530,Guilford,30114,CHEM 111,009,0,Lab,,,"Webster, Gail",FRNK 317,Full Term Courses,R,7:25pm - 10:10pm,14,24,6/18,,0,,
201530,Guilford,32807,CHEM 231,001,4,Organic Chemistry I,"Corequisite: Associated lab 30117, 30118, or 30715. Prerequisite: CHEM 112 with a grade of C- or better.",,"Glenn, Anne",FRNK 220,Full Term Courses,TF,8:30am - 9:45am,17,24,0/0,0/0,7,,
201530,Guilford,30116,CHEM 231,002,4,Organic Chemistry I,"Corequisite: Associated lab 30117, 30118, or 30715. Prerequisite: CHEM 112 with a grade of C- or better.",,"Glenn, Anne",FRNK 220,Full Term Courses,TF,11:30am - 12:45pm,28,24,0/0,0/0,0,,
201530,Guilford,30117,CHEM 231,003,0,Lab,,,"Glenn, Anne",FRNK 303,Full Term Courses,M,2:30pm - 5:20pm,15,11,0/0,0/0,0,,
201530,Guilford,30118,CHEM 231,004,0,Lab,,,"Glenn, Anne",FRNK 303,Full Term Courses,T,2:30pm - 5:20pm,16,11,0/0,0/0,0,,
201530,Guilford,30715,CHEM 231,005,0,Lab,,,"Jejurkar, Uma",FRNK 303,Full Term Courses,R,2:30pm - 5:20pm,14,12,0/0,0/0,0,,
201530,Guilford,30121,CHEM 331,001,4,Phys Chem: Thermo/Kinetics,"Corequisite: Assoiciated Lab (30122). Prerequisites: CHEM 232, MATH 121 and MATH 122 or MATH 123 with a grade of C- or better, PHYS 121 and PHYS 122 or PHYS 211 and PHYS 212 with grade of C- or better; or instructor permission.",,"Whitnell, Robert",FRNK 320,Full Term Courses,TF,10:00am - 11:15am,8,12,0/0,0/0,4,,
201530,Guilford,30122,CHEM 331,002,0,Lab,,,"Whitnell, Robert",FRNK 306,Full Term Courses,T,2:30pm - 5:20pm,8,12,0/0,0/0,4,,
201530,Guilford,32785,CHEM 420,001,4,Polymer Chemistry,Prerequisite: CHEM 232.,,"Jejurkar, Uma",FRNK 329,Full Term Courses,R,7:25pm - 10:10pm,5,20,0/0,0/0,15,,
201530,Guilford,32374,CTIS 131,001,2,HTML,Class will meet first half of semester.,,"Schilhavy, Richard",BAUM 201,First half of semester course,M,6:00pm - 8:00pm,14,24,8/12,,6,,
201530,Guilford,32348,CTIS 210,001,4,Intro to Computer Programming,"Prerequisite: BUS 141 or equivalent computer knowledge, and Quantitative Literacy requirement.",,"Whitnell, Robert",BAUM L024,Full Term Courses,TR,1:00pm - 2:15pm,24,24,,6/1,0,,
201530,Guilford,32349,CTIS 210,002,4,Intro to Computer Programming,"Prerequisite: BUS 141 or equivalent computer knowledge, and Quantitative Literacy requirement.",,"Bou-Saba, Chafic",BAUM L024,Full Term Courses,TR,6:00pm - 7:15pm,12,24,11/24,,0,,
201530,Guilford,32702,CTIS 243,001,4,Management Information Systems,Prerequisite: BUS 141 or equivalent computer knowledge.,,"Bobko, Peter",BAUM 201,Full Term Courses,MW,10:00am - 11:15am,6,20,0/0,0/0,14,24,
201530,Guilford,32376,CTIS 243,002,4,Management Information Systems,Prerequisite: BUS 141 or equivalent computer knowledge.,,"Schilhavy, Richard",BAUM 201,Full Term Courses,T,7:25pm - 10:10pm,11,12,9/7,,1,24,
201530,Guilford,32780,CTIS 310,001,4,Advanced Computer Programming,Prerequisite: CTIS 210.,,"Bou-Saba, Chafic",BAUM L024,Full Term Courses,R,7:25pm - 10:10pm,14,24,0/0,0/0,10,,
201530,Guilford,32353,CTIS 321,001,4,Operating Systems,Course Fee $50.  Prerequisites: CTIS 210 and CTIS 243.,,"Bou-Saba, Chafic",BAUM L024,Full Term Courses,T,7:25pm - 10:10pm,24,24,18/16,,0,,
201530,Guilford,32372,CTIS 345,001,4,Systems Analysis and Design,Prerequisites: CTIS 210 and CTIS 243.,,"Schilhavy, Richard",BAUM 201,Full Term Courses,R,7:25pm - 10:10pm,17,24,0/0,0/0,7,,
201530,Guilford,30088,ECON 221,001,4,Macro:US in World Econ,,,"Williams, Robert",KING 123,Full Term Courses,MW,10:00am - 11:15am,31,35,0/0,0/0,4,,
201530,Guilford,31396,ECON 221,002,4,Macro:US in World Econ,,,"Williams, Robert",KING 202,Full Term Courses,MW,11:30am - 12:45pm,23,35,,2/1,12,,
201530,Guilford,31397,ECON 221,003,4,Macro:US in World Econ,,,"Williams, Robert",KING 201,Full Term Courses,M,8:10pm - 10:10pm,14,35,14/35,,0,,
201530,Guilford,31392,ECON 222,001,4,Micro:Public Policy,,,"Shelkova, Natalya",KING 202,Full Term Courses,TF,8:30am - 9:45am,18,35,,1/1,17,,
201530,Guilford,30090,ECON 222,002,4,Micro:Public Policy,,,"Shelkova, Natalya",KING 202,Full Term Courses,TF,11:30am - 12:45pm,33,35,,2/1,2,,
201530,Guilford,31416,ECON 333,001,4,Money and Capital Markets,Fast Track I.  Prerequisite: ECON 221.,,"Rashwan, Mamdouh",KING 205,First half of semester course,MW,6:00pm - 8:00pm,3,15,0/10,,2,12,
201530,Guilford,32625,ECON 336,001,4,Economic & Social Development,Prerequisites: ECON 221 or  ECON 222.,,"Williams, Robert",KING 202,Full Term Courses,TR,1:00pm - 2:15pm,22,18,0/0,0/0,0,,
201530,Guilford,32742,ECON 342,001,4,"Poverty, Power and Policy",Prerequisite: ECON 222 or instructor permission.,,"Williams, Robert",KING 201,Full Term Courses,TF,10:00am - 11:15am,11,18,0/0,0/0,7,,
201530,Guilford,32781,ECON 442,001,4,Industrial Organization,Prerequisite: ECON 222 or instructor permission.,,"Shelkova, Natalya",FRNK 329,Full Term Courses,MW,10:00am - 11:15am,9,18,0/0,0/0,9,,
201530,Guilford,32748,EDUC 201,001,4,Phlsphcl/Ethcl Refletion in Ed,,,"Burke, Julie",BAUM 202,Full Term Courses,TR,4:00pm - 5:15pm,21,25,0/0,0/0,4,,
201530,Guilford,30550,EDUC 202,001,4,Education Psy in Classrooms,Prerequisite: PSY 224 or concurrent with PSY 224.,,"Hildreth, David",BAUM 202,Full Term Courses,TRF,10:00am - 11:15am,15,25,0/0,0/0,10,,
201530,Guilford,32880,EDUC 203,001,4,Contemporary/Historical Issues,Corequisite: 20 hours of fieldwork required.,,"Pennell, Anna",BAUM 203,Full Term Courses,TR,1:00pm - 2:15pm,11,25,0/0,0/0,14,,
201530,Guilford,30482,EDUC 203,002,4,Contemporary/Historical Issues,Corequisite:  20 hours of fieldwork required.,,"Pennell, Anna",BAUM 205,Full Term Courses,TR,6:00pm - 7:15pm,23,25,13/15,,0,,
201530,Guilford,30552,EDUC 302,001,4,Fld Study Cross Cult Ed,A petition and instructor permission required.  60 hours of fieldwork required. Prerequisite: Historical Perspectives.,,"Pennell, Anna",BAUM 203,Full Term Courses,R,7:25pm - 10:10pm,16,30,6/15,,5,,
201530,Guilford,30511,EDUC 306,001,4,Processes Teach Elem Sch Sci,"Prerequisites: Successful completion (grade of C or better) in EDUC 201, EDUC 202, and EDUC 203 as well as having met the Natural Science and Math general education requirements.",,"Hildreth, David",BAUM 202,Full Term Courses,T,7:25pm - 10:10pm,6,20,0/0,0/0,14,,
201530,Guilford,30449,EDUC 307,001,4,Literacies Across Curriculum,Corequisite: EDUC 308 and EDUC 309. Prerequisite: Instructor permission.  Fieldwork required. Class will meet on some dates outside regular class.,,"Janetta, Tracey",BAUM 205,Full Term Courses,TR,4:00pm - 5:15pm,10,20,0/0,0/0,10,,
201530,Guilford,30461,EDUC 308,001,4,Internship in Leadership,Corequisite: EDUC 307 and EDUC 309.  Fieldwork required. Prerequisite: instructor permission.  Class will meet on some dates outside regular class.,,"Burke, Julie",BAUM 202,Full Term Courses,TR,6:00pm - 7:15pm,9,20,0/0,0/0,11,,
201530,Guilford,32022,EDUC 309,001,4,Planning for Teaching/Learning,Corequisites: EDUC 307 and EDUC 308. Prerequisite: Instructor permission.  Fieldwork required. Class will meet on some dates outside regular class.,,"Burke, Julie",BAUM 205,Full Term Courses,TR,7:25pm - 8:45pm,9,20,0/0,0/0,11,,
201530,Guilford,30462,EDUC 410,001,4,Elementary Student Teach Sem,Course fee:  $140.  Course must be taken with EDUC440.,,"Burke, Julie",BAUM 210C,Full Term Courses,M,4:00pm - 7:00pm,3,20,0/0,0/0,17,,
