"Term","Campus","CRN","Course","Section","Cr Hrs","Course Title","Course Additional Information","Instructional Method","Instructor","Room","Session","Days","Time","Actual Enrolled","Max Enrolled","CCE Reserved","FYS Reserved","Un- reserved Available","Cross List Enrolled","Syllabus_Link"
201330,Guilford,32006,ART 205,001,4,Drawing II,Prerequisite:  ART 104 or instructor permission.,,"Nydorf, Roy",HCOX 23,Full Term Courses,TR,1:00pm - 2:50pm,14,22,0/0,0/0,8,,
201330,Guilford,30312,ART 211,001,4,Painting I,Prerequisite:  ART 102 or 104 or instructor permission. Course fee:  $50.,,"Wayman, Adele",HCOX 21,Full Term Courses,MW,10:00am - 11:50am,10,15,0/0,0/0,5,,
201330,Guilford,32368,ART 221,001,4,Woodcut,Course fee: $45.,,"Nydorf, Roy",HCOX 22,Full Term Courses,TR,4:00pm - 5:50pm,13,12,0/0,0/0,0,,
201330,Guilford,32369,ART 250,001,4,Arts of the Ancient Americas,,,"Shields, Kathryn",KING 202,Full Term Courses,MW,11:30am - 12:45pm,15,25,0/0,0/0,10,,
201330,Guilford,32500,ART 250,003,4,Special Topics in Ceramics,Prerequisite: ART 140 and instructor permission. Course fee: $70.,,"Tefft, Charles",HCOX 13A,Full Term Courses,MW,11:30am - 12:45pm,9,12,0/0,0/0,3,,
201330,Guilford,30314,ART 251,001,4,Sculpture I,Prerequisite:  ART 106.  Course fee: $50.,,"Dixon, Mark",HCOX 11A,Full Term Courses,TR,1:00pm - 2:50pm,6,12,0/0,0/0,6,,
201330,Guilford,32785,ART 460,004,4,Thesis Research,,,"Tefft, Charles", ,Full Term Courses,TBA,TBA,1,25,0/0,0/0,24,,
201330,Guilford,30849,BIOL 111,001,4,Integrative Biol:Molecule/Cell,Corequisite:  Associated lab.,,"Malotky, Michele",FRNK L26,Full Term Courses,MW,8:30am - 9:45am,26,26,,10/8,0,,
201330,Guilford,30850,BIOL 111,002,0,Lab,,,"Malotky, Michele",FRNK L26,Full Term Courses,R,8:30am - 11:20am,26,26,,10/8,0,,
201330,Guilford,32201,BIOL 111,003,4,Integrative Biol:Molecule/Cell,Corequisite:  Associated lab.,,"Kuo, Hung-Chieh",FRNK L26,Full Term Courses,MW,10:00am - 11:15am,23,26,,3/8,0,,
201330,Guilford,32202,BIOL 111,004,0,Lab,,,"Kuo, Hung-Chieh",FRNK L26,Full Term Courses,M,2:30pm - 5:20pm,23,26,,3/8,0,,
201330,Guilford,30851,BIOL 111,005,4,Integrative Biol:Molecule/Cell,Corequisite:  Associated lab.,,"Kuo, Hung-Chieh",FRNK L26,Full Term Courses,MW,11:30am - 12:45pm,27,26,,12/8,0,,
201330,Guilford,30852,BIOL 111,006,0,Lab,,,"Kuo, Hung-Chieh",FRNK L26,Full Term Courses,R,2:30pm - 5:20pm,27,26,,12/8,0,,
201330,Guilford,30864,BIOL 111,007,4,Integrative Biol:Molecule/Cell,Corequisite:  Associated lab.,,"Brendley, Bryan",FRNK 121,Full Term Courses,TR,1:00pm - 2:15pm,23,26,,10/8,3,,
201330,Guilford,30865,BIOL 111,008,0,Lab,,,"Brendley, Bryan",FRNK L26,Full Term Courses,T,2:30pm - 5:20pm,23,26,,10/8,3,,
201330,Guilford,30857,BIOL 111,009,4,Integrative Biol:Molecule/Cell,Course has lab on alternate Mondays.,,"Mackin, William",FRNK L26,Full Term Courses,MW,6:00pm - 8:00pm,24,24,24/24,,0,,
201330,Guilford,30862,BIOL 112,001,4,"Intgrtve Biol:Orgnsm,Ecol,Evol",Corequisite:  Associated lab.  This is the recommended course for non-majors fulfilling the General Lab Science requirement.,,"White, Megan",FRNK L07,Full Term Courses,TF,10:00am - 11:15am,24,24,,0/8,0,,
201330,Guilford,30863,BIOL 112,002,0,Lab,,,"White, Megan",FRNK L07,Full Term Courses,R,10:00am - 12:50pm,25,26,,0/8,0,,
201330,Guilford,30853,BIOL 112,003,4,"Intgrtve Biol:Orgnsm,Ecol,Evol",Corequisite:  Associated lab.  This is the recommended course for non-majors fulfilling the General Lab Science requirement.,,"Moseley, Lynn",FRNK L07,Full Term Courses,MW,11:30am - 12:45pm,24,25,,8/7,1,,
201330,Guilford,30854,BIOL 112,004,0,Lab,,,"Moseley, Lynn",FRNK L07,Full Term Courses,M,2:30pm - 5:20pm,24,25,,8/7,1,,
201330,Guilford,32088,BIOL 112,005,4,"Intgrtve Biol:Orgnsm,Ecol,Evol",Corequisite:  Associated lab. Recommended for non-science majors.,,"White, Megan",FRNK L07,Full Term Courses,TF,1:00pm - 2:15pm,24,24,,8/8,0,,
201330,Guilford,32089,BIOL 112,006,0,Lab,,,"White, Megan",FRNK L07,Full Term Courses,R,2:30pm - 5:20pm,23,26,,8/8,3,,
201330,Guilford,32091,BIOL 115,001,4,General Botany,Labs alternate with class periods.  Recommended for non-science majors.,,"Keegan, Frank",FRNK 102,Full Term Courses,W,8:10pm - 10:10pm,21,20,9/8,,0,,
201330,Guilford,32092,BIOL 115,002,4,General Botany,Fast Track II.  Corequisite:  Associated lab.  Recommended for non-science majors.,,"Keegan, Frank",FRNK 102,Second half of semester course,M,6:00pm - 8:00pm,25,24,24/24,,0,,
201330,Guilford,32093,BIOL 115,003,0,Lab,Fast Track II.,,"Keegan, Frank",FRNK 124,Second half of semester course,W,6:00pm - 8:00pm,25,24,24/24,,0,,
201330,Guilford,32096,BIOL 245,001,4,Introduction Forensic Science,Labs alternate with class periods.  Recommended for non-science majors.,,"Keegan, Frank",FRNK 102,Full Term Courses,M,8:10pm - 10:10pm,23,24,23/24,,0,,
201330,Guilford,32097,BIOL 245,002,4,Introduction Forensic Science,Fast Track I.  Corequisite: Associated lab.  Recommended for non-science majors.,,"Keegan, Frank",FRNK 102,First half of semester course,M,6:00pm - 8:00pm,17,24,9/6,,7,,
201330,Guilford,32098,BIOL 245,003,0,Lab,Fast Track I.,,"Keegan, Frank",FRNK 124,First half of semester course,W,6:00pm - 8:00pm,17,24,9/6,,7,,
201330,Guilford,31474,BIOL 291,001,4,Intro Into Scientific Inquiry,Corequisite:  Associated lab.  Prerequisites: BIOL 111 and BIOL 112 and Historical Perspectives.,,"Lee-Brown, Melanie",FRNK 110,Full Term Courses,MW,8:30am - 9:45am,17,18,0/0,0/0,1,,
201330,Guilford,31475,BIOL 291,002,0,Lab,,,"Lee-Brown, Melanie",FRNK 110,Full Term Courses,R,10:00am - 12:50pm,17,18,0/0,0/0,1,,
201330,Guilford,30163,BIOL 313,001,4,Molecular Cell Biology,Enrollment limited to CCE studednts or instructor permission. Prerequisites: BIOL 111 or BIOL 115 and BIOL 246 or CHEM 112. Labs meet on alternate Tuesdays.,,"Brendley, Bryan",FRNK 110,Full Term Courses,T,7:25pm - 10:10pm,27,24,18/24,,0,,
201330,Guilford,32099,BIOL 315,001,4,Microbiology,Ccorequisite:  Associated lab.  Prerequisite:  BIOL 111 or BIOL 114 and BIOL 291 and CHEM 112 or instructor permission.,,"Lee-Brown, Melanie",FRNK 110,Full Term Courses,TR,1:00pm - 2:15pm,16,18,0/0,0/0,2,,
201330,Guilford,32100,BIOL 315,002,0,Lab,,,"Lee-Brown, Melanie",FRNK 110,Full Term Courses,T,2:30pm - 5:20pm,16,18,0/0,0/0,2,,
201330,Guilford,32123,BIOL 334,001,4,Animal Behavior,Corequisite:  Associated lab.  Prerequisite: BIOL 112.,,"Moseley, Lynn",FRNK 129,Full Term Courses,TR,1:00pm - 2:15pm,16,11,0/0,0/0,0,,
201330,Guilford,32124,BIOL 334,002,0,Lab,,,"Moseley, Lynn",FRNK 129,Full Term Courses,T,2:30pm - 5:20pm,16,11,0/0,0/0,0,,
201330,Guilford,31476,BIOL 340,001,4,Psychobiology,Corequisite:  Associated lab.  Prerequisites:  Either two courses in BIOL or one course in BIOL and one course in PSY.,,"Malotky, Michele",FRNK 110,Full Term Courses,MW,11:30am - 12:45pm,18,19,0/0,0/0,1,23,
201330,Guilford,31478,BIOL 340,002,0,Lab,,,"Malotky, Michele",FRNK 110,Full Term Courses,R,2:30pm - 5:20pm,18,19,0/0,0/0,1,23,
201330,Guilford,30166,BIOL 341,001,4,Human Anatomy and Physiology I,Corequisite:  Associated lab.  Prerequisite:  BIOL 111.,,"Smith, Charles",FRNK 109,Full Term Courses,MW,10:00am - 11:15am,25,20,0/0,0/0,0,,
201330,Guilford,30167,BIOL 341,002,0,Lab,,,"Smith, Charles",FRNK 109,Full Term Courses,M,2:30pm - 5:20pm,24,20,0/0,0/0,0,,
201330,Guilford,30168,BIOL 341,003,4,Human Anatomy and Physiology I,Corequisite:  Associated lab.  Prerequisite: BIOL 111.,,"Smith, Charles",FRNK 109,Full Term Courses,MW,11:30am - 12:45pm,25,20,0/0,0/0,0,,
201330,Guilford,30169,BIOL 341,004,0,Lab,,,"Smith, Charles",FRNK 109,Full Term Courses,T,2:30pm - 5:20pm,26,20,0/0,0/0,0,,
201330,Guilford,32101,BIOL 341,005,4,Human Anatomy and Physiology I,Fast Track I.  Corequisite:  Associated lab.  Prerequisite: BIOL 111.,,"Smith, Charles",FRNK 109,First half of semester course,M,6:00pm - 8:00pm,21,24,20/24,,0,,
201330,Guilford,32102,BIOL 341,006,0,Lab,Fast Track I.,,"Smith, Charles",FRNK 109,First half of semester course,W,6:00pm - 8:00pm,21,24,20/24,,0,,
201330,Guilford,30170,BIOL 342,001,4,Human Anatomy & Physiology II,Fast Track II.  Corequisite:  Associated lab.  Prerequisite: BIOL 341.,,"Smith, Charles",FRNK 109,Second half of semester course,M,6:00pm - 8:00pm,21,24,19/24,,0,,
201330,Guilford,30171,BIOL 342,002,0,Lab,Fast Track II.,,"Smith, Charles",FRNK 109,Second half of semester course,W,6:00pm - 8:00pm,21,24,19/24,,0,,
201330,Guilford,32380,BUS 110,001,2,Math and Algebra for Business,Fast Track I. Course fee: $68.,,"Kist, Werner",BAUM L024,First half of semester course,M,6:00pm - 8:00pm,4,25,3/12,,12,,
201330,Guilford,30319,BUS 120,002,4,Introduction to Business,,,"Foust, Vicki",KING 205,Full Term Courses,TF,1:00pm - 2:15pm,28,28,,12/12,0,,
201330,Guilford,32381,BUS 120,003,4,Introduction to Business,Fast Track I.,,"Foust, Vicki",KING 202,First half of semester course,MW,6:00pm - 8:00pm,23,25,19/25,,0,,
201330,Guilford,30321,BUS 141,001,4,Introduction to Computers,,,"Green, Ernest",BAUM 201,Full Term Courses,MW,8:30am - 9:45am,21,24,8/15,,0,,
201330,Guilford,30326,BUS 141,002,4,Introduction to Computers,,,"Ranganathan, Mini",BAUM 201,Full Term Courses,T,7:25pm - 10:10pm,12,24,11/24,,0,,
201330,Guilford,30330,BUS 215,001,4,Business Law and Environment,,,"Kane, Betty",KING 123,Full Term Courses,MW,11:30am - 12:45pm,34,35,0/0,0/0,1,,
201330,Guilford,30333,BUS 215,002,4,Business Law and Environment,,,"Khamala, Martin",KING 202,Full Term Courses,M,8:10pm - 10:10pm,32,30,26/25,,0,,
201330,Guilford,30928,BUS 215,003,4,Business Law and Environment,,,"Tyrey, Marc",KING 201,Full Term Courses,W,8:10pm - 10:10pm,31,30,24/25,,0,,
201330,Guilford,30337,BUS 241,001,4,Computers and Management,Prerequisite:  BUS 141 or equivalent knowledge and pass the Business Math test.,,"Bobko, Peter",BAUM 201,Full Term Courses,MW,10:00am - 11:15am,24,24,0/0,0/0,0,,
201330,Guilford,30340,BUS 241,002,4,Computers and Management,Prerequisite:  BUS 141 or equivalent knowledge and pass the Business Math test.,,"Ranganathan, Mini",DUKE 309,Full Term Courses,M,8:10pm - 10:10pm,19,20,15/16,,0,,
201330,Guilford,30342,BUS 241,003,4,Computers and Management,Fast Track II. Prerequisite: BUS 141 or equivalent knowledge and pass the Business Math test.,,"Schilhavy, Richard",BAUM L024,Second half of semester course,MW,6:00pm - 8:00pm,16,24,11/18,,1,,
201330,Guilford,30848,BUS 241,004,4,Computers and Management,Enrollment limited to CCE students; NO EXCEPTIONS. Prerequsities: BUS141 or equivalent knowledge and pass the Business Math test. Class will NOT meet 9/14; 10/5; 11/9.,,"Green, Ernest",BAUM 201,Full Term Courses,S,8:15am - 11:30am,6,24,6/24,,0,,
201330,Guilford,32385,BUS 243,001,4,Management Information Systems,Prerequisite: BUS 241 or CTIS 210.,,"Schilhavy, Richard",KING 223,Full Term Courses,T,7:25pm - 10:10pm,12,13,9/8,,1,25,
201330,Guilford,32382,BUS 246,001,4,International Business Mgmt,,,"Burris, Deena",KING 205,Full Term Courses,MW,10:00am - 11:15am,27,28,0/0,0/0,1,,
201330,Guilford,32347,BUS 246,002,4,International Business Mgmt,Fast Track I.,,"Burris, Deena",KING 205,First half of semester course,MW,6:00pm - 8:00pm,20,28,14/23,,0,,
201330,Guilford,30345,BUS 249,001,4,Principles of Management,,,"Bobko, Peter",KING 205,Full Term Courses,MW,11:30am - 12:45pm,21,28,0/0,0/0,7,,
201330,Guilford,30347,BUS 249,002,4,Principles of Management,,,"Beitler, Michael",KING 123,Full Term Courses,M,8:10pm - 10:10pm,26,32,22/25,,3,,
201330,Guilford,30346,BUS 249,003,4,Principles of Management,Fast Track I.,,"Wang, Wenling",KING 201,First half of semester course,MW,6:00pm - 8:00pm,12,30,11/25,,4,,
201330,Guilford,30357,BUS 310,001,4,Professional Communications,Fast Track II.  Prerequisite:  ENGL 102.,,"French, Timothy",KING 201,Second half of semester course,MW,6:00pm - 8:00pm,30,28,21/20,,0,,Understanding and Appreciating the DETAILS of Professional Communication.  
201330,Guilford,32059,BUS 321,001,4,Human Resource Law & Mgmt,,,"Morris, John",KING 123,Full Term Courses,W,8:10pm - 10:10pm,26,30,23/25,,2,,
201330,Guilford,30361,BUS 324,001,4,Marketing Management,"Prerequisites:  ACCT 301 or ACCT 311, ECON 221, MATH 112 with grades of C- or better.",,"Wang, Wenling",KING 205,Full Term Courses,TF,11:30am - 12:45pm,17,28,0/0,0/0,11,,
201330,Guilford,30362,BUS 324,002,4,Marketing Management,"Prerequisites: ACCT 301 or ACCT 311, ECON 221, MATH 112 with grades of C- or better.",,"Wang, Wenling",KING 205,Full Term Courses,M,8:10pm - 10:10pm,26,28,22/23,,1,,
201330,Guilford,32383,BUS 332,001,4,Financial Management,"Prerequisities: ACCT 201, ACCT 311, ECON 221, ECON 222, MATH 112 and BUS 241 with grades of C- or better.",,"Samsell, Darryl",BAUM 201,Full Term Courses,MW,11:30am - 12:45pm,20,25,0/0,0/0,5,,
201330,Guilford,30380,BUS 332,002,4,Financial Management,"Prerequisites:  ACCT 201, ACCT 311, ECON 221, ECON 222, MATH 112 and BUS 241 with grades of C- or better.",,"Samsell, Darryl",BAUM 201,Full Term Courses,M,8:10pm - 10:10pm,10,30,9/24,,5,,
201330,Guilford,32060,BUS 332,003,4,Financial Management,"Prerequisites:  ACCT 201, ACCT 311, ECON 221, ECON 222 MATH 112 and BUS 241 with grades of C- or better.",,"Samsell, Darryl",BAUM 201,Full Term Courses,W,8:10pm - 10:10pm,22,30,19/24,,3,,
201330,Guilford,31415,BUS 333,001,4,Money and Capital Markets,Fast Track II.,,"Burris, Deena",KING 205,Second half of semester course,MW,6:00pm - 8:00pm,10,15,9/10,,4,15,
201330,Guilford,30443,BUS 344,001,4,e-Business,,,"Ranganathan, Mini",KING 223,Full Term Courses,W,8:10pm - 10:10pm,11,13,8/10,,0,23,
201330,Guilford,32384,BUS 347,001,4,Production & Operations Mgmt,Prerequisite: MATH 112 and BUS 241 with grades of C- or better.,,"Bobko, Peter",BAUM 201,Full Term Courses,W,6:00pm - 8:00pm,8,25,5/18,,4,,
201330,Guilford,30374,BUS 449,001,4,Policy Formulation & Strategy,"Prerequisites:  BUS 215, BUS 241, BUS 249, BUS 324, and BUS 332 with grades of C- or better.",,"Samsell, Darryl",KING 205,Full Term Courses,R,7:25pm - 10:10pm,11,28,9/20,,6,,
201330,Guilford,30105,CHEM 111,001,4,Chemical Principles I,"Corequisite:  Associated lab (30109, 30110, 30111, or 30112)  Prerequisite:  satisfaction of quantitative literacy requirement",,"Millican, David",FRNK 320,Full Term Courses,TRF,8:30am - 9:45am,21,32,,4/15,0,,
201330,Guilford,30106,CHEM 111,002,4,Chemical Principles I,"Corequisite:  Associated lab (30109, 30110, 30111 or 30112).  Prerequisite:  satisfaction of quantitative literacy requirement.",,"Millican, David",FRNK 320,Full Term Courses,TRF,11:30am - 12:45pm,34,32,,3/15,0,,
201330,Guilford,30107,CHEM 111,003,4,Chemical Principles I,"Corequisite:  Associated lab (30109, 30110, 30111 or 30112).  Prerequisite:  satisfaction of quantitative literacy requirement.",,"Webster, Gail",FRNK 320,Full Term Courses,TRF,1:00pm - 2:15pm,25,32,,2/7,2,,
201330,Guilford,30108,CHEM 111,004,4,Chemical Principles I,Corequisite:  Associated evening lab (30114). Prerequisite:  satisfaction of quantitative literacy requirement.,,"Whitnell, Robert",FRNK 320   FRNK 320,Full Term Courses,R   T,6:00pm - 7:15pm   6:00pm - 8:40pm,20,24,16/18,,2,,
201330,Guilford,30109,CHEM 111,005,0,Lab,,,"Webster, Gail",FRNK 317,Full Term Courses,M,2:30pm - 5:20pm,20,24,,8/10,2,,
201330,Guilford,30110,CHEM 111,006,0,Lab,,,"Millican, David",FRNK 317,Full Term Courses,T,2:30pm - 5:20pm,24,24,,0/5,0,,
201330,Guilford,30111,CHEM 111,007,0,Lab,,,"Webster, Gail",FRNK 317,Full Term Courses,W,10:00am - 12:50pm,19,24,0/0,0/0,5,,
201330,Guilford,30112,CHEM 111,008,0,Lab,,,"Millican, David",FRNK 317,Full Term Courses,R,2:30pm - 5:20pm,16,24,,1/10,0,,
201330,Guilford,30114,CHEM 111,009,0,Lab,,,"Jejurkar, Uma",FRNK 317,Full Term Courses,R,7:25pm - 10:10pm,21,24,16/18,,1,,
201330,Guilford,30116,CHEM 231,001,4,Organic Chemistry I,"Corequisite:  Associated lab 30117, 30118, or 30715. Prerequisite:  CHEM 112 with grade of C- or better.",,"Christen, Daniel",FRNK 101   FRNK 220,Full Term Courses,F   TF,11:30am - 12:45pm   1:30pm - 2:20pm,35,36,0/0,0/0,1,,
201330,Guilford,30117,CHEM 231,002,0,Lab,,,"Christen, Daniel",FRNK 303,Full Term Courses,M,2:30pm - 5:20pm,11,12,0/0,0/0,1,,
201330,Guilford,30118,CHEM 231,003,0,Lab,,,"Christen, Daniel",FRNK 303,Full Term Courses,T,2:30pm - 5:20pm,11,12,0/0,0/0,1,,
201330,Guilford,30715,CHEM 231,004,0,Lab,,,"Christen, Daniel",FRNK 303,Full Term Courses,R,2:30pm - 5:20pm,13,12,0/0,0/0,0,,
201330,Guilford,30121,CHEM 331,001,4,Phys Chem: Thermo/Kinetics,"Corequisite: Assoiciated Lab (30122). Prerequisite:CHEM 232, MATH121 & MATH 122 or MATH 123 with a grade of C- or better. PHYS 121 & PHYS 122 or PHYS 211 & PHYS 212 with grade of C- or better or instructor permission.",,"Whitnell, Robert",FRNK 329   FRNK 329,Full Term Courses,F   TF,10:00am - 11:15am   1:30pm - 2:20pm,7,12,0/0,0/0,5,,
201330,Guilford,30122,CHEM 331,002,0,Lab,,,"Whitnell, Robert",FRNK 306,Full Term Courses,T,2:30pm - 5:20pm,7,12,0/0,0/0,5,,
201330,Guilford,32374,CTIS 131,001,2,HTML,Class will meet first half of semester.,,"Smith, Gary",BAUM 201,First half of semester course,M,6:00pm - 8:00pm,24,24,16/12,,0,,
201330,Guilford,32348,CTIS 210,001,4,Intro to Computer Programming,Prerequisite: Computer experience at the level of BUS 141 and satisfaction of quantitative literacy requirement.,,"Bou-Saba, Chafic",BAUM L024,Full Term Courses,TR,1:00pm - 2:15pm,24,24,,8/8,0,,
201330,Guilford,32349,CTIS 210,002,4,Intro to Computer Programming,Prerequisite: Computer experience at the level of BUS 141 and satisfaction of quantitative literacy requirement.,,"Smith, Gary",BAUM L024,Full Term Courses,TR,6:00pm - 7:15pm,13,24,11/24,,0,,
201330,Guilford,32375,CTIS 214,001,2,VBNet,Class meets second half of semester.,,"Smith, Gary",BAUM 201,Second half of semester course,M,6:00pm - 8:00pm,20,24,15/12,,4,,
201330,Guilford,32376,CTIS 243,001,4,Management Information Systems,Prerequisite: BUS 241 or CTIS 210.,,"Schilhavy, Richard",KING 226,Full Term Courses,T,7:25pm - 10:10pm,13,12,9/7,,0,25,
201330,Guilford,32476,CTIS 250,001,4,Fndmntls of Computer Forensics,Hybrid course. Contact instructor for further information.,,"Bou-Saba, Chafic   Pizio, William",BAUM 104,Full Term Courses,T,7:25pm - 10:10pm,15,24,13/12,,9,,
201330,Guilford,32353,CTIS 321,001,4,Operating Systems,Course Fee $50. Prerequisites: CTIS 210 and CTIS 243.,,"Bou-Saba, Chafic",BAUM 201,Full Term Courses,R,7:25pm - 10:10pm,24,24,18/16,,0,,
201330,Guilford,32373,CTIS 334,001,4,e-Business,Prerequisite: Prerequisite: CTIS 210 or CTIS 243.,,"Ranganathan, Mini",KING 223,Full Term Courses,W,8:10pm - 10:10pm,12,11,9/9,,0,23,
201330,Guilford,32372,CTIS 345,001,4,Systems Analysis and Design,Prerequisite: CTIS 210 and CTIS 243.,,"Schilhavy, Richard",KING 223   KING 222,Full Term Courses,M   M,8:10pm - 10:10pm   8:10pm - 10:10pm,10,24,6/15,,5,,
201330,Guilford,30088,ECON 221,001,4,Macro:US in World Econ,,,"Williams, Robert",KING 123,Full Term Courses,TF,10:00am - 11:15am,22,35,,0/10,3,,
201330,Guilford,31396,ECON 221,002,4,Macro:US in World Econ,,,"Williams, Robert",KING 202,Full Term Courses,TR,1:00pm - 2:15pm,24,35,,7/10,8,,
201330,Guilford,31397,ECON 221,003,4,Macro:US in World Econ,,,"Williams, Robert",KING 201,Full Term Courses,M,8:10pm - 10:10pm,23,35,19/35,,0,,
201330,Guilford,31392,ECON 222,001,4,Micro:Public Policy,,,"Shelkova, Natalya",KING 201,Full Term Courses,MW,8:30am - 9:45am,30,35,,2/10,0,,
201330,Guilford,30090,ECON 222,002,4,Micro:Public Policy,,,"Shelkova, Natalya",KING 201,Full Term Courses,MW,11:30am - 12:45pm,29,35,0/0,0/0,6,,
201330,Guilford,31358,ECON 222,003,4,Micro:Public Policy,,,"Rashwan, Mamdouh",KING 202,Full Term Courses,W,8:10pm - 10:10pm,16,35,16/35,,0,,
201330,Guilford,31416,ECON 333,001,4,Money and Capital Markets,Fast Track II.,,"Burris, Deena",KING 205,Second half of semester course,MW,6:00pm - 8:00pm,5,15,1/10,,1,15,
201330,Guilford,31395,ECON 342,001,4,"Poverty, Power and Policy",Prerequisites:  ECON 222 or instructor permission.,,"Williams, Robert",KING 123,Full Term Courses,MW,10:00am - 11:15am,16,18,0/0,0/0,2,,
201330,Guilford,32328,ECON 432,001,4,International Economics,,,"Williams, Robert",KING B27,Full Term Courses,TR,1:00pm - 2:15pm,18,18,0/0,0/0,0,,
201330,Guilford,32494,ECON 450,001,4,Industrial Organization,,,"Shelkova, Natalya",KING 202,Full Term Courses,TF,10:00am - 11:15am,12,18,0/0,0/0,6,,
201330,Guilford,30549,EDUC 201,001,4,Phlsphcl/Ethcl Refletion in Ed,,,"Burke, Julie",BAUM 202,Full Term Courses,TRF,10:00am - 11:15am,16,25,0/0,0/0,9,,
201330,Guilford,31563,EDUC 201,002,4,Phlsphcl/Ethcl Refletion in Ed,,,"Burke, Julie",BAUM 203,Full Term Courses,TR,4:00pm - 5:15pm,20,25,0/0,0/0,5,,
